inchikey,SMILES,pAct,n_records,sd,year_min,year_max,year_median,types,assay_types,n_documents
ZXIPYIPSODOSDY-UHFFFAOYSA-N,COc1cccc2c1CCCC(=O)N2CCCCN1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1,7.995678626217357,1,0.0,2006,2006,2006,Ki,B,1
FOSYKSVEHLEJMK-UAPYVXQJSA-N,CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,7.995678626217357,2,0.0,2014,2014,2014,Ki,B,1
BWJOFTXEAUJYMK-OJBMAJLDSA-N,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccc(N2CCOCC2)cc1,7.995248844408999,2,0.0,2013,2013,2013,Ki,B,1
HDOZVRUNCMBHFH-UHFFFAOYSA-N,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,7.994850021680094,2,0.28138607863743126,2001,2004,2002,Ki,B,2
MTGUKBVSRDTGQB-DTQAZKPQSA-N,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(C(C)(C)C)cc2)CC1,7.991399828238082,1,0.0,2003,2003,2003,Ki,B,1
VCZAICHKRVTUHW-UHFFFAOYSA-N,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cn4nc(Cl)ccc4n3)CC2)cc(C(F)(F)F)n1,7.991399828238082,5,1.178602020688893,2014,2018,2014,IC50;Ki,B,3
HHAWPWAQIRBXKW-SAIGFBBZSA-N,Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4CCO5)CC3)CC2)cn1,7.991399828238082,2,0.0,2014,2014,2014,Ki,B,1
CYQFCXCEBYINGO-IAGOWNOFSA-N,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,7.991399828238082,1,0.0,2017,2017,2017,EC50,F,1
NMGWKXZSQCGGGA-ZWKOTPCHSA-N,C=CCN1C[C@H](OCCN)C[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,7.9904418547764635,2,0.04502083812754491,2023,2023,2023,IC50;Ki,B,1
JNTZATOMFKWPTP-UHFFFAOYSA-N,CCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,7.987162775294828,1,0.0,2008,2008,2008,Ki,B,1
QBXXUIOGPPBTJN-UHFFFAOYSA-N,Cc1cc(=O)oc2c(Cl)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,7.986039931797098,2,0.5380963989411018,2013,2021,2017,IC50;Ki,B,2
DJNLKADPUUFBDG-AFARHQOCSA-N,O=C(CC1(O)CCCCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,7.984640244590786,2,0.0,2013,2013,2013,Ki,B,1
CDXSZIGVTVIYPC-UHFFFAOYSA-N,O=C1COc2cc(CN3CCN(c4ccccc4)CC3)ccc2N1,7.982966660701219,1,0.0,1999,1999,1999,Ki,B,1
DVJYRJGVDBAXTD-UHFFFAOYSA-N,Cc1cn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)n(C)c1=O,7.982966660701219,1,0.0,2006,2006,2006,Ki,B,1
YRIPLGKCIYJQGV-SAIGFBBZSA-N,O=C(CC1CCOCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,7.982966660701219,2,0.0,2014,2014,2014,Ki,B,1
XFHLYLFABDLYDJ-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2ccccc2c1,7.982966660701219,1,0.0,2016,2016,2016,Ki,B,1
UCVFOYIRJYVIDW-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3oc2=O)CC1,7.982926511446977,2,1.0773492826237505,2003,2006,2004,Ki,B,2
ZKIAIYBUSXZPLP-UHFFFAOYSA-N,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,7.9821322810364945,1,0.0,2024,2024,2024,Ki,B,1
UOKGFRGTMUWXQL-UHFFFAOYSA-N,C1=C(c2ccccc2)CCN(Cc2cnn(-c3ccccc3)c2)C1,7.981486060122112,2,0.7071067811865476,2006,2006,2006,EC50;Ki,B;F,1
NABHHUMHJIHHIX-KRWDZBQOSA-N,O=C(NCC[C@H](O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,7.980173988209038,4,0.31151477842194963,2009,2017,2011,IC50;Ki,B;F,3
KZZIOGFYAGNURW-SAABIXHNSA-N,CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,7.979638717352293,2,0.0,2013,2013,2013,Ki,B,1
FSMFABUIPFMXCD-HNKWHGCMSA-N,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccc(N2CCOCC2)cc1,7.978810700930062,2,0.0,2014,2014,2014,Ki,B,1
YNSPDEYTWHJYJV-KESTWPANSA-N,COCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4occc34)CC2)CC1,7.978810700930062,2,0.0,2014,2014,2014,Ki,B,1
FMLDUWPAAHKNPY-HNKWHGCMSA-N,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccc(-n2cccc2)cc1,7.978810700930062,2,0.0,2014,2014,2014,Ki,B,1
SAVFVEFYMIPDEM-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCNC(=O)Oc2cccc3ccccc23)CC1,7.978810700930062,1,0.0,2016,2016,2016,EC50,F,1
ULWSKYKKYCILKM-FYYLOGMGSA-N,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1cc2ccccc2[nH]1,7.978810700930062,1,0.0,2021,2021,2021,Ki,B,1
SJWQSMJRDZSNPL-HXUWFJFHSA-N,Oc1ccc2c(c1)O[C@@H](CNCc1ccc(OCCCCF)cc1)CC2,7.978609895677566,2,0.08682601783424207,2014,2014,2014,Ki,B,1
WKAAYYBBGYEZQQ-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2n1,7.97469413473523,5,0.6501624041239124,2003,2005,2005,IC50;Ki,B;F,3
AZSVWQHBZVBKES-BJKOFHAPSA-N,C=CCN1C[C@H](OC(=O)Nc2cccc(N(C)C)c2)C[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,7.97469413473523,1,0.0,2023,2023,2023,Ki,B,1
KGNGZUOBKTUHGP-UHFFFAOYSA-N,CCc1cc(Cl)c(OC)c(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,7.974365840564807,2,2.1112508324946275,2016,2016,2016,IC50;Ki,B,1
RMGLEYGDPBYQMA-PMVMPFDFSA-N,O=C(C[C@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,7.97061622231479,2,0.0,2014,2014,2014,Ki,B,1
MVNMMDGTQIXAJK-HZCBDIJESA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccnc2ccccc12,7.97061622231479,1,0.0,2013,2013,2013,Ki,B,1
HQAMJNKOXUQUKS-XYWHTSSQSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(F)cc1,7.97061622231479,1,0.0,2013,2013,2013,Ki,B,1
AWSNADYOKQXJRZ-BTNBVRMJSA-N,CN1CCC(c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)CC1=O,7.970029055969023,2,0.042385315525733255,2016,2016,2016,Ki,B;F,1
GPDZHKOGLHALQL-AVRDEDQJSA-N,Cn1c(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cnccn1,7.969805214643249,1,0.0,2016,2016,2016,Ki,B,1
GAKGHYKFFZHEBW-SCTJWGJOSA-N,O=C(CC1CCCCO1)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,7.969400278034049,2,0.0,2014,2014,2014,Ki,B,1
GAKGHYKFFZHEBW-VJBMBRPKSA-N,O=C(C[C@@H]1CCCCO1)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,7.969400278034049,2,0.0,2014,2014,2014,Ki,B,1
QUZUPTMNMJTYGL-UHFFFAOYSA-N,CCCN(CCc1ccccc1)CCc1cccc(O)c1,7.967815937050173,2,0.43313462521296087,2012,2012,2012,EC50;Ki,B;F,1
JAWKNWQXUPQJQD-BUHFOSPRSA-N,COc1ccccc1NC1CCN(CCCCNC(=O)/C=C/c2ccccc2)CC1,7.966576244513051,1,0.0,2007,2007,2007,Ki,B,1
LAGLIYNPBAJZEJ-CEMLEFRQSA-N,O=C(C[C@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,7.966576244513051,2,0.0,2013,2013,2013,Ki,B,1
PSQWBHXNCLXCGM-XUTJKUGGSA-N,Cc1cc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4CCO5)CC3)CC2)on1,7.966576244513051,2,0.0,2014,2014,2014,Ki,B,1
XFXJOECCOKNBMS-UHFFFAOYSA-N,O=C(NCCCCN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1)c1ccc2ccccc2c1,7.962573502059376,1,0.0,2007,2007,2007,Ki,B,1
PJWMINWCBXFJAI-UHFFFAOYSA-N,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc3c(c2C1)CC(=O)N3,7.962573502059376,1,0.0,2008,2008,2008,Ki,B,1
MBYOOAKPAWQCID-UHFFFAOYSA-N,OC1(c2ccc(Br)cc2)CCN(Cc2coc3ccccc23)CC1,7.962573502059376,1,0.0,2010,2010,2010,Ki,B,1
IIRXNWGIJONFMR-SNAWJCMRSA-N,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2cc(I)ccc2OCCF)CC1,7.962573502059376,1,0.0,2011,2011,2011,Ki,B,1
FORAQSMKEXXBJZ-MXVIHJGJSA-N,CC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,7.962573502059376,1,0.0,2013,2013,2013,Ki,B,1
CRIDIVQBOHLVBM-INIZCTEOSA-N,N#CCN(CCN1CCN(c2ccc3[nH]ccc3c2Cl)CC1)[C@H]1CCc2nc(N)sc2C1,7.962573502059376,1,0.0,2015,2015,2015,EC50,F,1
UTJCXDMLSWYEJA-UHFFFAOYSA-N,CCCc1c(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)nnn1Cc1ccccc1,7.96018944585165,1,0.0,2007,2007,2007,Ki,B,1
VBTFJGYCISLKEQ-UHFFFAOYSA-N,Oc1cccc(OCCNCc2ccccc2)c1,7.958607314841775,2,0.0,1998,1999,1998,Ki,B,2
HWSOAPGUROKPOX-MXVIHJGJSA-N,COc1ccccc1N1CCN(CC[C@H]2CC[C@H](Nc3ncccn3)CC2)CC1,7.958607314841775,1,0.0,1998,1998,1998,Ki,B,1
YCNCIZWAGQTWBI-UHFFFAOYSA-N,O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,7.958607314841775,1,0.0,2003,2003,2003,Ki,B,1
GJAYJBGLRYDTKW-UHFFFAOYSA-N,CS(=O)(=O)Nc1cc(OCCNCc2ccccc2)ccc1Cl,7.958607314841775,1,0.0,1998,1998,1998,Ki,B,1
BAJOTSCRNKRKED-UHFFFAOYSA-N,CCCN(CCC)C1Cc2ccc3nc(N)sc3c2C1,7.958607314841775,1,0.0,2000,2000,2000,Ki,B,1
XMDJBMQNVMNFTN-ZDUSSCGKSA-N,C=CCN1CCC[C@H]1CNC(=O)c1cc(I)ccc1OC,7.958607314841775,1,0.0,2007,2007,2007,Ki,B,1
YOODWDNGWLMMGG-UHFFFAOYSA-N,Clc1ccc(N2CC3CC2CN3Cc2c[nH]c3ncccc23)cc1,7.958607314841775,1,0.0,2009,2009,2009,Ki,B,1
HFOIDKHQFBQZMF-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCNC(=O)c2cccc(OCCOCCOCCOCCOc3cccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)c3)c2)CC1,7.958607314841775,1,0.0,2012,2012,2012,Ki,B,1
JPDDFPJRGRBBJU-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,7.958607314841775,1,0.0,2012,2012,2012,Ki,B,1
ODDQSYJSQXYQTO-UHFFFAOYSA-N,O=C(CCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,7.958607314841775,1,0.0,2014,2014,2014,Ki,B,1
SXLLFTLZFDWMJK-UHFFFAOYSA-N,O=C(CCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,7.958607314841775,1,0.0,2014,2014,2014,Ki,B,1
QOECKZUXJGSVMP-UHFFFAOYSA-N,OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCSc1cccc(F)c1,7.958607314841775,1,0.0,2014,2014,2014,Ki,B,1
JZRSBDBOBRIPIA-ZQHSETAFSA-N,CCCN(CCCCNC(=O)/N=N/c1cc(F)c(F)c(F)c1)C1Cc2ccccc2C1,7.958607314841775,3,0.7097531120843809,2015,2015,2015,EC50;Ki,B;F,1
QNDFBMWALLMDKL-UHFFFAOYSA-N,CC(C)Oc1ccccc1N1CCC2CN(CCCSc3nnc(-c4cnccn4)n3C)CC21,7.958607314841775,5,0.36432191321846685,2016,2020,2016,Ki,B,3
JQSRFMXTGAVHIR-UHFFFAOYSA-N,O=C1CCc2ccc(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)nc2N1,7.958607314841775,1,0.0,2015,2015,2015,Ki,B,1
UQQGRIQPVHNBTP-UHFFFAOYSA-N,NC(=O)c1cccc(-c2ccc(OC(=O)NCCCCN3CCN(c4ccccc4C(F)(F)F)CC3)cc2)c1,7.958607314841775,1,0.0,2017,2017,2017,EC50,F,1
JQXMVFBXXAKVDC-OAQYLSRUSA-N,CCCN(CCCCOc1ccc2ccnn2c1)[C@@H]1CCc2c(O)cccc2C1,7.958607314841775,1,0.0,2017,2017,2017,Ki,B,1
IWKLJRLAWXMABE-UHFFFAOYSA-N,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,7.958607314841775,2,0.0,2017,2018,2017,Ki,B,2
MWNDNCSVRWMPJK-AQYVVDRMSA-N,O=C(N[C@H]1CC[C@H](CCN2CCc3sc(C4=CCOCC4)nc3C2)CC1)c1cccc2ncccc12,7.958607314841775,2,0.0,2020,2022,2021,Ki,B,2
DKNAYNJDTLBNCH-MXVIHJGJSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1(O)CCCC1,7.957424487559809,2,0.0,2014,2014,2014,Ki,B,1
XXFBAYGHJVLPQT-UNBKKOSXSA-N,O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1)C(O)C(F)(F)F,7.957424487559809,2,0.0,2014,2014,2014,Ki,B,1
VYAKZBSIEMCYFQ-ZHALLVOQSA-N,C[C@@H](O)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,7.955460239607589,2,0.0,2013,2013,2013,Ki,B,1
DQNYAPGMAYPLKE-UHFFFAOYSA-N,O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccc2ccccc2c1,7.954677021213342,1,0.0,2007,2007,2007,Ki,B,1
ZDQCZUNCBWFZGJ-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCn2cc(-c3ccc4ccccc4c3)nn2)CC1,7.954677021213342,1,0.0,2015,2015,2015,Ki,B,1
UBDCKKJDVOIVBV-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cccc(Cl)c1,7.954677021213342,1,0.0,2020,2020,2020,Ki,B,1
UCNUZCBZAAKMDU-VOTSOKGWSA-N,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ccccn3)cc2)CC1,7.954096201499163,6,0.6391985788495239,2007,2014,2014,IC50;Ki,B;F,2
LRTWYJMSDIOBGF-UHFFFAOYSA-N,CC(C)(C)c1nc(N2CCN(CCCCn3c(=O)ccc4ccccc43)CC2)cc(C(F)(F)F)n1,7.950781977329818,1,0.0,2006,2006,2006,Ki,B,1
PACGJHIALGCWJV-UHFFFAOYSA-N,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2cc(O)ccc2C1,7.950781977329818,1,0.0,2008,2008,2008,Ki,B,1
MGKAAGLTHAMQST-UHFFFAOYSA-N,OC1(c2ccc(I)cc2)CCN(Cc2coc3ccccc23)CC1,7.950781977329818,1,0.0,2010,2010,2010,Ki,B,1
DMXFLQZSXCIUTO-KESTWPANSA-N,CCS(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,7.950781977329818,2,0.0,2014,2014,2014,Ki,B,1
KNAFTDDIPPEGMH-UHFFFAOYSA-N,Cn1c(SCCCN2CC3CCN(c4ccc(OC(F)(F)F)cc4)C3C2)nnc1-c1cnccn1,7.950781977329818,3,0.029333843566052707,2016,2020,2019,Ki,B,3
IFRJRHQHHFLJCC-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc(O)c2ccccc12,7.950781977329818,1,0.0,2016,2016,2016,EC50,F,1
GVNRTSAPTNNIPL-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cc(F)ccc1OC,7.950781977329818,1,0.0,2020,2020,2020,Ki,B,1
KGPBMAROMMRKCL-UHFFFAOYSA-N,CCc1cccc(N2CCN(CC(O)CCNC(=O)c3nc(C)c[nH]3)CC2)c1Cl,7.950781977329818,1,0.0,2016,2016,2016,Ki,B,1
FUZTUBAKRJSXML-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CC3CCCN(c4cccc(C#N)c4)C3C2)n1C,7.950781977329818,2,0.0,2019,2020,2019,Ki,B,2
ULCOXAYPHBANNH-UHFFFAOYSA-N,CCc1cccc(N2CCN(CCC(O)CCNC(=O)c3nc(C)c[nH]3)CC2)c1Cl,7.950781977329818,1,0.0,2022,2022,2022,Ki,B,1
CDLTZBNPLAYVJT-UHFFFAOYSA-N,CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CNCC3)cc1,7.949987134946069,2,0.07072887205240509,2007,2007,2007,Ki,B,1
HMMLWDCQIVJIHP-UHFFFAOYSA-N,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccccc5)C4)n3C)cccc2n1,7.949984651306365,2,0.4949808086753247,2010,2010,2010,Ki,F,1
UIERZYNYMSMAJC-IYARVYRRSA-N,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,7.948847477552619,2,0.0,2014,2014,2014,Ki,B,1
OUHCXMUUIFHTFO-SAABIXHNSA-N,COCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)c(F)cc34)CC2)CC1,7.944621668625,2,0.0,2014,2014,2014,Ki,B,1
WTUNYPKNGBFPKZ-JCNLHEQBSA-N,CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)c(F)cc34)CC2)CC1,7.944239535312265,2,0.0,2014,2014,2014,Ki,B,1
QAWQNXXSPFROGF-UHFFFAOYSA-N,CC(C)(C)c1nc(N2CCN(CCCCn3ccc(C(F)(F)F)cc3=O)CC2)cc(C(F)(F)F)n1,7.943095148663527,1,0.0,2006,2006,2006,Ki,B,1
CLTPFFDUHORHID-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc2sccc12,7.943095148663527,1,0.0,2016,2016,2016,EC50,F,1
KRFOALSDVMLWEQ-UHFFFAOYSA-N,O=C(Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccc21)NC1CCCCC1,7.940058111938045,1,0.0,2021,2021,2021,IC50,B,1
YMPBYYINMWNUQV-IYARVYRRSA-N,O=C(CCO)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,7.939302159646388,1,0.0,2013,2013,2013,Ki,B,1
GZNLRQUVYFCLCG-UAPYVXQJSA-N,O=CN[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,7.939302159646388,2,0.0,2014,2014,2014,Ki,B,1
LSEKXOSZIOVUOY-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CC3CCCN(c4ccc(C(F)(F)F)cc4)C3C2)n1C,7.939302159646388,3,0.022705967736276644,2016,2020,2019,Ki,B,3
BGRFOPBDZYUOMJ-UHFFFAOYSA-N,Cn1c(SCCCN2CC3CCN(c4ccccc4)C3C2)nnc1C1CCOCC1,7.939302159646388,5,0.2132194335969565,2016,2020,2016,Ki,B,3
JMYIPFBYRVHYMD-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cc(Cl)ccc1OC,7.939302159646388,1,0.0,2020,2020,2020,Ki,B,1
SBCYNHCFJBYRJY-PKOBYXMFSA-N,Cc1ncoc1-c1nnc(SCCCN2C[C@@H]3CCN(c4ccccc4)[C@@H]3C2)n1C,7.939302159646388,2,0.0,2019,2020,2019,Ki,B,2
RJNNVSGDFJTERT-UHFFFAOYSA-N,Cn1c(SCCCN2CC3CCN(c4cccnc4)C3C2)nnc1C1CCCCC1,7.939302159646388,2,0.0,2019,2020,2019,Ki,B,2
UDVBAIMSAZRJGM-FQEVSTJZSA-N,Cn1c(SCCCN2CCO[C@H](c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)cc1,7.939302159646388,1,0.0,2020,2020,2020,Ki,B,1
ZXEXODRNGHENCD-LSNLESRRSA-N,CN(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)ccc45)CC3)CC2)cc1,7.938547520912807,2,0.0,2014,2014,2014,Ki,B,1
RDWXEESICWYGFN-ZNEWLNCYSA-N,CO[C@@H]1CC[C@@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(Cl)ccc45)CC3)CC2)OC1,7.936291440608582,2,0.0,2014,2014,2014,Ki,B,1
RWXAMLMBPWFLTN-UAPYVXQJSA-N,CN(C)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,7.935916564036404,2,0.0,2013,2013,2013,Ki,B,1
MWNMVEFIIAOCJG-UHFFFAOYSA-N,COc1ccccc1N1CCCN(CCCCNC(=O)c2cccc3c2-c2ccccc2C3=O)CC1,7.935542010773082,1,0.0,2013,2013,2013,Ki,B,1
UIWARYOQTYMMEM-UHFFFAOYSA-N,COc1ccc(N2CCN(C(=O)NCCCCN3CCN(c4cc(C(F)(F)F)nc(C(C)(C)C)n4)CC3)CC2)cc1,7.935542010773082,2,0.0,2017,2018,2017,Ki,B,2
RRSUWPYFZSEELD-AVRDEDQJSA-N,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccccc3C(F)(F)F)C2)n1C,7.93492510915631,2,1.2515068999828627,2016,2016,2016,Ki,B,1
GOXUZWWTKIXHQU-JKIUYZKVSA-N,Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)cn1,7.9344202852715515,2,0.0,2013,2013,2013,Ki,B,1
OOQJGWPOJZCKHM-PMVMPFDFSA-N,O=C(C[C@@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,7.931814138253838,2,0.0,2014,2014,2014,Ki,B,1
RMGLEYGDPBYQMA-YEMPIKNUSA-N,O=C(CC1COCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,7.931814138253838,2,0.0,2014,2014,2014,Ki,B,1
VVTLMNQMVBGPMD-VQIMIIECSA-N,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccco1,7.931814138253838,1,0.0,2021,2021,2021,Ki,B,1
RJNNVSGDFJTERT-PZJWPPBQSA-N,Cn1c(SCCCN2C[C@@H]3CCN(c4cccnc4)[C@@H]3C2)nnc1C1CCCCC1,7.931814138253838,2,0.0,2019,2020,2019,Ki,B,2
HZRDMMLAWDPBJF-FUDKSRODSA-N,O=C(C[C@@H]1CCCOC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,7.931072388317928,2,0.0,2013,2013,2013,Ki,B,1
ZCRJZGXULSARDJ-JCNLHEQBSA-N,O=C(CCO)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)c(F)cc34)CC2)CC1,7.931072388317928,2,0.0,2014,2014,2014,Ki,B,1
XBGYRVVRFHZLSR-UHFFFAOYSA-N,Cn1c(=O)ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c1=O,7.928117992693874,1,0.0,2006,2006,2006,Ki,B,1
RJRFHPUWQFNLFN-UHFFFAOYSA-N,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cn4cccnc4n3)CC2)cc(C(F)(F)F)n1,7.928117992693874,5,0.7790697002736297,2014,2018,2014,IC50;Ki,B,3
CXLYWFQWNGCVEG-IYARVYRRSA-N,CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4occc34)CC2)CC1,7.928117992693874,1,0.0,2013,2013,2013,Ki,B,1
RCSLPJAWSBFTLD-MXVIHJGJSA-N,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nc(C)cc4c3CCO4)CC2)CC1,7.928117992693874,1,0.0,2013,2013,2013,Ki,B,1
NCNQTLANEBMAPM-UHFFFAOYSA-N,CN(C)CCC(C(=O)NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1,7.928117992693874,1,0.0,2021,2021,2021,Ki,B,1
MFAOTUDCDBJKBZ-JKIUYZKVSA-N,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4occc34)CC2)CC1)C1CCOCC1,7.924453038607469,2,0.0,2014,2014,2014,Ki,B,1
MBMINXDPXIMQPF-UHFFFAOYSA-N,N#Cc1cnn2ccc(NC(=O)CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,7.922940237242076,2,1.0116321123946528,2017,2017,2017,EC50;Ki,B;F,1
JIFIBXLKXAOALA-UHFFFAOYSA-N,Fc1ccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)cc1,7.920818753952375,1,0.0,2002,2002,2002,Ki,B,1
