inchikey,SMILES,pAct,n_records,sd,year_min,year_max,year_median,types,assay_types,n_documents
DUJCBRGUNYAAHY-OJZPPULMSA-N,CO/N=C(\CCCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,7.036212172654444,1,0.0,2002,2002,2002,Ki,B,1
PFTLOBQREFSYPO-IZZNHLLZSA-N,COc1cc(OC)cc(C(=O)N2CC[C@H](NCc3ccnc4ccccc34)C[C@H]2Cc2ccccc2)c1,7.036212172654444,1,0.0,1996,1996,1996,IC50,B,1
LBBONNCWIYRZAZ-UHFFFAOYSA-N,Cc1cc(C)cc(COCC(N)C2c3ccccc3CCc3ccccc32)c1,7.031517051446065,1,0.0,1994,1994,1994,IC50,B,1
CWSRCSCGTHQTFM-UHFFFAOYSA-N,Fc1ccccc1COC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,7.031517051446065,1,0.0,1995,1995,1995,IC50,B,1
YYLWLQSLLOQPBL-UHFFFAOYSA-N,O=C(c1ccccc1)N1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)C(c2ccc(Cl)c(Cl)c2)C1,7.031517051446065,1,0.0,2002,2002,2002,Ki,B,1
ACHPJPBOPKYSRD-UHFFFAOYSA-N,Cc1cc(C)cc(COCC(NCC2CC2)C(c2ccccc2)c2ccccc2)c1,7.031517051446065,1,0.0,1994,1994,1994,IC50,B,1
HGPMXNZOBKZRFR-KPZWWZAWSA-N,C[C@H](OC[C@@]1(c2ccccc2)CNC(=O)N1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,7.031517051446065,1,0.0,2006,2006,2006,Ki,B,1
SHMJWPYNUXOKLF-KTZMUZOWSA-N,Clc1cncc(Cl)c1N/N=C/c1ccccc1-c1c(Cl)cccc1Cl,7.031517051446065,1,0.0,2006,2006,2006,Ki,B,1
FSZGNLAQHDTJEJ-UHFFFAOYSA-N,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCCCC3)CC2)cc(C(F)(F)F)c1,7.031517051446065,1,0.0,2014,2014,2014,IC50,B,1
WDSJGLRGQYNOEF-MGSBGFIHSA-N,C[C@H](O)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,7.022276394711152,1,0.0,1996,1996,1996,IC50,B,1
DEBQWXDHKUFHDT-UHFFFAOYSA-N,COc1ccccc1N1CCN(C(=O)CCc2c(-c3ccc(Cl)cc3)n(Cc3ccccc3)c3ccc(Cl)cc23)CC1,7.017728766960431,1,0.0,2001,2001,2001,IC50,B,1
DZORGIJHDLMMAP-DMFHDPHMSA-N,CO/N=C(\COCc1cc(F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,7.017728766960431,1,0.0,2002,2002,2002,Ki,B,1
JOSUEJRRQNCMDZ-UHFFFAOYSA-N,O=C1CCN(Cc2ccccc2)CC1C(c1ccccc1)c1ccccc1,7.013228265733755,1,0.0,2011,2011,2011,IC50,B,1
KEABBCJDBHTNKY-UHFFFAOYSA-N,O=C1CCN(Cc2ccccc2)CC1C(c1ccc(F)cc1)c1ccc(F)cc1,7.013228265733755,1,0.0,2011,2011,2011,IC50,B,1
XSUBYFZEWIMHTL-UHFFFAOYSA-N,O=C1CCN(Cc2ccccc2)CC1C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,7.013228265733755,1,0.0,2011,2011,2011,IC50,B,1
SCGIBCYMCCJYLO-WENCNXQZSA-N,COc1ccc(COC(=O)N[C@](C)(Cc2c[nH]c3ccccc23)C(=O)N[C@@H](C)c2ccccc2)cc1OC,7.010016541698601,1,0.0,1995,1995,1995,IC50,B,1
NHXYSAFTNPANFK-HDMCBQFHSA-N,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCSC)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(N)=O,7.008773924307505,3,0.4098549853200608,1996,2015,1996,IC50;Ki,B,3
QTBWRBOKUGQAPL-UHFFFAOYSA-N,Cc1nccc(-c2ccccc2)c1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,7.008773924307505,1,0.0,2011,2011,2011,IC50,B,1
QRJPLDUCXKIQHR-MVGXFMOLSA-N,Fc1ccc([C@@H]2NCCOC23COC[C@H](c2ccccc2)C3)cc1,7.00436480540245,1,0.0,2002,2002,2002,IC50,B,1
SKFQAUXRVOPVSQ-UHFFFAOYSA-N,CC(C)(C)c1cc(COCC(c2ccccc2)N2CCNCC2)cc(C(C)(C)C)c1,7.0,2,0.0,2002,2003,2002,IC50;Ki,B,2
CWHYCZQXHMPNPS-UHFFFAOYSA-N,Clc1ccc(COCC(c2ccccc2)N2CCNCC2)cc1Cl,7.0,1,0.0,2003,2003,2003,Ki,B,1
SCPYGOGAZGCOKB-XVDWRUNBSA-N,C=CCO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,7.0,1,0.0,2002,2002,2002,Ki,B,1
WAKWRTKDSYUGIM-JJNGWGCYSA-N,CO/N=C(\COCc1noc(C(C)(C)C)n1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,7.0,1,0.0,2002,2002,2002,Ki,B,1
QROSISYERPCHRH-UHFFFAOYSA-N,O=C(COc1cc(Cl)cc(Cl)c1)N(c1ccc(Cl)c(Cl)c1)C1CCNCC1,7.0,1,0.0,2002,2002,2002,IC50,B,1
YVQFPSIMOIWTLC-UHFFFAOYSA-N,Cc1cc(C)cc(OCC(=O)N(Cc2cccc(Cl)c2)C2CCNCC2)c1,7.0,1,0.0,2002,2002,2002,IC50,B,1
NZOFVPRTCOQCBG-UHFFFAOYSA-N,O=C(CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N(Cc1ccccc1Cl)C1CCNCC1,7.0,1,0.0,2002,2002,2002,IC50,B,1
MYRGTFCDJGLONZ-UHFFFAOYSA-N,CS(=O)(=O)N1CC2(CCN(C(=O)C(COCc3ccccc3)NCc3ccc(Cl)cc3Cl)CC2)c2ccccc21,7.0,1,0.0,1998,1998,1998,IC50,B,1
KSIYBSXQXIYYRN-WUFINQPMSA-N,Cc1cc(C)cc(C(=O)N2CC[C@H](NCc3ccnc4ccccc34)C[C@H]2Cc2ccc(C(N)=O)cc2)c1,7.0,1,0.0,1996,1996,1996,IC50,B,1
YJFJARHPWLIXRW-UHFFFAOYSA-N,O=C1CCC(CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccncc1,7.0,1,0.0,2002,2002,2002,Kd,B,1
ALNKYQMLZWZRGR-LRAUYJCASA-N,COC(=O)n1cc(C[C@@H](NC(=O)C[C@@H]2NC(=O)[C@@H]3C4CCC(CC4)N3C2=O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,7.0,1,0.0,1993,1993,1993,Kd,F,1
TZYWVNRQPJYYMS-RCCFBDPRSA-N,N[C@H]1CC[C@@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccccc1,7.0,1,0.0,2006,2006,2006,IC50,B,1
AWLKNBWKVMBAKT-FDXPNMITSA-N,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1,7.0,1,0.0,2008,2008,2008,Ki,B,1
YQFOLIIAPDJRBR-NRFANRHFSA-N,CC(C)(C(=O)N[C@H](C(=O)NCCN1CCOCC1)c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,7.0,1,0.0,2014,2014,2014,Ki,B,1
QHFKTCIVKDSYGB-UHFFFAOYSA-N,COc1ccccc1N1CCN(C(=O)CCc2c(-c3ccc(Cl)cc3)n(CC3CC3)c3ccc(Cl)cc23)CC1,6.987162775294828,1,0.0,2001,2001,2001,IC50,B,1
JOTMNMNWQYWMOE-UHFFFAOYSA-N,FC(F)(F)c1cc(COC2C3CCN(CC3)C2Cc2ccccc2)cc(C(F)(F)F)c1,6.987162775294828,1,0.0,1995,1995,1995,IC50,B,1
MPQNAZQWGVSYGU-FQEVSTJZSA-N,CNC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C)cc(C)c1,6.987162775294828,2,0.0,1994,1998,1996,IC50,B,2
RNRVUYGVIOJTMN-CMXZEOLJSA-N,CN(C)CCO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,6.987162775294828,1,0.0,2002,2002,2002,Ki,B,1
HLIHPODCOYBKPV-XZDKCQRISA-N,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cn(C(=O)CCC(=O)O)c2ccccc12)NC(=O)C[C@@H]1NC(=O)[C@@H]2C3CCC(CC3)N2C1=O,6.985294920370512,2,0.12061283554950897,1993,1993,1993,IC50;Kd,B;F,1
PKFHCOCRXHWTGR-UHFFFAOYSA-N,Fc1ccc(F)c(COC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)c1,6.97469413473523,1,0.0,1995,1995,1995,IC50,B,1
XSUZGCYNKOVZIW-UHFFFAOYSA-N,Cc1cc(C)cc(COC2C3CCN(CC3)C2Cc2ccccc2)c1,6.97061622231479,1,0.0,1995,1995,1995,IC50,B,1
GUUBAKCFURYWAZ-UHFFFAOYSA-N,COc1cccc(C(=O)N2CCC(CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)c1,6.97061622231479,1,0.0,1996,1996,1996,IC50,B,1
FEYZOHQAXQSELX-UHFFFAOYSA-N,N#Cc1cccc(CN2CCC3(CC2)NC(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C3=O)c1,6.970007824622153,1,0.0,2002,2002,2002,Ki,B,1
HPPQGIFLKZFURI-UHFFFAOYSA-N,O=C(c1ccccc1)N1CCCC(CCCN2CCC3(CC2)CN(c2ccccc2)NC3=O)(c2ccc(Cl)c(Cl)c2)C1,6.96657624451305,1,0.0,1998,1998,1998,IC50,B,1
TTZWDLZPHOQUAU-MRXNPFEDSA-N,Cc1ccc(-c2c(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n(C)c(=O)c3ncccc23)cc1,6.964427354774458,2,1.0703037566727143,1998,1998,1998,IC50,B,1
QWYVYTAMNCYSJR-UHFFFAOYSA-N,O=C(CN(N1CCC(Cc2ccccc2)CC1)N1CCC(Cc2ccccc2)CC1)N1CCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1c1ccc(Cl)c(Cl)c1,6.958607314841775,1,0.0,2002,2002,2002,Ki,B,1
ZNUJWZLCROWJAJ-UHFFFAOYSA-N,c1ccc(COC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)cc1,6.958607314841775,1,0.0,1995,1995,1995,IC50,B,1
MPJPTFGPWWVQDW-NIEAOCCZSA-N,CN(C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCN=C(N)N)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,6.958607314841775,1,0.0,1998,1998,1998,Ki,B,1
JFKWNUOGNLIQPF-DQEYMECFSA-N,FC(F)(F)c1cc(CO[C@H]2CCCN(Cc3ccccc3)[C@H]2c2ccccc2)cc(C(F)(F)F)c1,6.958607314841775,1,0.0,1995,1995,1995,IC50,B,1
RMDXBSYLFLAMKO-UHFFFAOYSA-N,COc1ccc(OC)c(C(CNC(=O)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCC(N3CCCCC3)CC2)c1,6.958607314841775,1,0.0,2000,2000,2000,IC50,B,1
LJBCIXPCSZGZAS-UHFFFAOYSA-N,CN(Cc1ccccc1)C(=O)Nc1c(-c2ccccc2)c2ccccc2c(=O)n1C,6.958607314841775,1,0.0,1995,1995,1995,IC50,B,1
ZLHJSSWGGGILPU-UHFFFAOYSA-N,CN(Cc1c(-c2ccccc2)c2ccccc2c(=O)n1C)C(=O)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.958607314841775,1,0.0,1995,1995,1995,IC50,B,1
BENBCXADYMWEMA-WUFINQPMSA-N,O=C(c1cccc2ccccc12)N1CC[C@H](NCc2ccnc3ccccc23)C[C@H]1Cc1ccccc1,6.958607314841775,1,0.0,1996,1996,1996,IC50,B,1
FVMGZIMTEZPJGA-NRFANRHFSA-N,CN1CCCC[C@](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,6.958607314841775,1,0.0,2013,2013,2013,IC50,B,1
RMHALYQZHFLFFL-UHFFFAOYSA-N,COc1cc(C(=O)N2CCN(C(=O)CNC3CCN(Cc4ccccc4)CC3)C(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,6.950781977329818,1,0.0,2002,2002,2002,Ki,B,1
CZKGDOSGTYYTHQ-HOGWAELTSA-N,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CNC(=O)c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,6.950781977329818,1,0.0,2001,2001,2001,Ki,B,1
MSHMIWQGNLOUQO-UHFFFAOYSA-N,O=C(CC(c1ccccc1)c1ccccc1)NCCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.950781977329818,1,0.0,1996,1996,1996,IC50,B,1
VFYXFXCGTLUNJI-OZMGXUMRSA-N,CO/N=C(\COCc1cc(F)cc(F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,6.94692155651658,1,0.0,2002,2002,2002,Ki,B,1
JBKANADLNPFWIK-XVDWRUNBSA-N,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)N(C)C2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1,6.94692155651658,1,0.0,2000,2000,2000,Ki,B,1
BPOQFKGJPSWXDH-UHFFFAOYSA-N,CN(CC(c1ccccc1)c1ccccc1)C(=O)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.943095148663527,1,0.0,1996,1996,1996,IC50,B,1
CSMJUMNULRHYRY-PJJLUWSFSA-N,CO/N=C(\COCc1ccccn1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,6.939302159646388,1,0.0,2002,2002,2002,Ki,B,1
DIISULLEIDDLEJ-XVDWRUNBSA-N,CCOC(=O)C1CCCN(C2CCN(CCC(/C(COCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)=N/OC)c3ccc(Cl)c(Cl)c3)CC2)C1,6.931814138253838,1,0.0,2001,2001,2001,Ki,B,1
AKYTXQMNKDSGBV-MTLCXYRFSA-N,COc1ccc(C(O)C2NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@@H]3CCCN3C(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)CNC2=O)cc1CC=C(C)C,6.920818753952375,1,0.0,1994,1994,1994,Ki,B,1
DSJWALPDJGTOER-PQVVEJPOSA-N,CCC(C)Cc1cc(C(O)C2NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@@H]3CCCN3C(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)CNC2=O)ccc1OC,6.920818753952375,1,0.0,1994,1994,1994,Ki,B,1
SKAYGFFLRFARDX-OZIXAUCHSA-N,O=C(OC[C@]1(c2ccccc2)CC[C@H](N2CCC(c3ccc(F)cc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.920818753952375,1,0.0,2002,2002,2002,IC50,B,1
TYPXYFPMCYFYRE-UHFFFAOYSA-N,CS(=O)(=O)N1CC2(CCN(C(=O)C(COCc3ccccc3)NCc3cccc([N+](=O)[O-])c3)CC2)c2ccccc21,6.920818753952375,1,0.0,1998,1998,1998,IC50,B,1
OQEVMUXLFSRYRW-UHFFFAOYSA-N,CCOC(=O)N(c1ccccc1)C1CCN(CCn2c(=O)n(C3CC3)c3ccccc32)CC1,6.920818753952375,1,0.0,2013,2013,2013,Ki,B,1
VWZHCBREEQMVBW-UHFFFAOYSA-N,CN1CCN(C2CCC(COCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccccc3)CC2)CC1,6.920818753952375,1,0.0,2014,2014,2014,IC50,B,1
SWXZYYXRVNVSHO-UHFFFAOYSA-N,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCCC3)CC2)cc(C(F)(F)F)c1,6.920818753952375,1,0.0,2014,2014,2014,IC50,B,1
NJOQPAMAVXHDLC-UHFFFAOYSA-N,CN(C(=O)CC(c1ccccc1)c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.91721462968355,1,0.0,1996,1996,1996,IC50,B,1
QEQMAEXQVGXASS-QFIPXVFZSA-N,Cc1cc(C)cc(COC(=O)[C@H](Cc2c[nH]c3ccccc23)[N+](C)(C)C)c1,6.903089986991944,2,0.0,1993,1994,1993,IC50,B,2
KLFRSZNXCXNAGN-YTRKXGHFSA-N,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)N2CCc3ccccc3C2)CC1)c1ccc(Cl)c(Cl)c1,6.903089986991944,1,0.0,2000,2000,2000,Ki,B,1
QKYWAGUMOSICDJ-BJSJXSMNSA-N,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)Nc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,6.903089986991944,1,0.0,2000,2000,2000,Ki,B,1
XZQROZSCHKOGLE-UHFFFAOYSA-N,COc1cc(COCC(c2ccccc2)N2CCNCC2)cc(OC)c1OC,6.900008766455316,1,0.0,2003,2003,2003,Ki,B,1
QRSRJIUBJHILGQ-UHFFFAOYSA-N,O=C(COc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N(Cc1ccccc1Cl)C1CCNCC1,6.900008766455316,1,0.0,2002,2002,2002,IC50,B,1
YARGTUMTNIPBSX-UHFFFAOYSA-N,O=C(COc1cc(Cl)cc(Cl)c1)N(Cc1cccc(Cl)c1)C1CCNCC1,6.900008766455316,1,0.0,2002,2002,2002,IC50,B,1
BYKVRDYRZVKOEH-UHFFFAOYSA-N,Fc1ccc(CN(CCCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C2CCNCC2)cc1,6.900008766455316,1,0.0,2002,2002,2002,IC50,B,1
LNXGWXIKJNGNOY-POLDFPFKSA-N,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCC[C@@H]1NC(=O)c1c[nH]c2ccccc12,6.900008766455316,1,0.0,1998,1998,1998,IC50,B,1
WTELPNFACFRVBF-NLRIABGZSA-N,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cn(C(=O)OC(C)(C)C)c2ccccc12)NC(=O)C[C@@H]1NC(=O)[C@@H]2C3CCC(CC3)N2C1=O,6.900008766455316,1,0.0,1993,1993,1993,Kd,F,1
FKXMTDOSYPOSDS-QJMCPCMJSA-N,O=C1C[C@@H](NC(=O)CN2CCC(N3CCOCC3)CC2)C(=O)NC[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,6.900008766455316,1,0.0,2004,2004,2004,Ki,B,1
MWDXBYJLZWXDHC-NEEKEDPPSA-N,CN1C(=O)OC2(CCN(CC[C@@H](C(=O)N(C)[C@@H](Cc3ccccc3)C(=O)NCCN)c3ccc(Cl)c(Cl)c3)CC2)c2cc(F)ccc21,6.900008766455316,1,0.0,2014,2014,2014,Ki,B,1
JCWDFVQRQXWEJE-ZBWWXOROSA-N,CN1C(=O)OC2(CCN(CC[C@@](C)(C(=O)N[C@@H](Cc3ccccc3)C(=O)NCCN)c3ccc(Cl)c(Cl)c3)CC2)c2cc(F)ccc21,6.900008766455316,1,0.0,2014,2014,2014,Ki,B,1
NRAXLCFQSOWEAL-UHFFFAOYSA-N,CC(=O)N(CCc1ccccc1)CC(Cc1c[nH]c2ccccc12)NC(=O)CN1CCN(c2ccccc2)CC1,6.899629454882437,1,0.0,1996,1996,1996,IC50,B,1
UTAKSYGAZXEURO-UHFFFAOYSA-N,N#Cc1cccc(COC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)c1,6.896196279044043,1,0.0,1995,1995,1995,IC50,B,1
DJQNAWVRMSVHNZ-UHFFFAOYSA-N,COc1ccc(C(=O)N2CCC(CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)c(OC)c1,6.896196279044043,1,0.0,1996,1996,1996,IC50,B,1
UVQRCXCXWPXVHU-LLWOIICTSA-N,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C[C@@H]1NC(=O)[C@@H]2C3CCC(CC3)N2C1=O,6.891258027893047,2,0.15378437175285023,1993,1993,1993,IC50;Kd,B;F,1
HTLSINNHNFLIHS-DWFNGTSHSA-N,Cc1cc(C)cc(CO[C@@H]2/C(=C\c3ccccc3)N3CCC2CC3)c1,6.890016705180107,1,0.0,1998,1998,1998,IC50,B,1
HTLSINNHNFLIHS-PXLXIMEGSA-N,Cc1cc(C)cc(COC2/C(=C\c3ccccc3)N3CCC2CC3)c1,6.889410289700751,3,0.4009827451894123,1995,1995,1995,IC50,B,2
OCZZSQRGBFEJLE-SANMLTNESA-N,CCCCCN(CCCCC)C(=O)N1CCN(C(=O)N(c2ccccc2)c2ccccc2)[C@H](C(=O)O)C1,6.886056647693163,2,0.0,1993,1995,1994,IC50,B,2
PNEOTEPFOGNDKN-UHFFFAOYSA-N,O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1(c2ccccc2)CCNCC1,6.886056647693163,1,0.0,2002,2002,2002,IC50,B,1
HWAOAHKCJZNXSB-UHFFFAOYSA-N,COc1ccccc1C(CNC(=O)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC(O)(c2ccccc2)CC1,6.886056647693163,1,0.0,2000,2000,2000,IC50,B,1
IFHAMYMAFCZVIW-UHFFFAOYSA-N,COc1ccccc1C(CNC(=O)Cc1cccc(OC(C)C)c1)N1CCN(C2CCCCC2)CC1,6.886056647693163,1,0.0,2000,2000,2000,IC50,B,1
UDONPFJJAMEMDG-UHFFFAOYSA-N,O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NCC(C(c1ccccc1)c1ccccc1)N1CCC(N2CCCCC2)CC1,6.886056647693163,1,0.0,2000,2000,2000,IC50,B,1
WQZUOBIIPDZRJP-IZLXSDGUSA-N,Cc1cc(C)cc(C(=O)N2CC[C@@H](NCc3ccnc4ccccc34)C[C@@H]2Cc2ccccc2)c1,6.886056647693163,3,0.4185245232199067,1996,1997,1996,IC50,B,2
VEDXOPSEGUKALQ-GOSISDBHSA-N,Cc1ccc(-c2c(C(=O)N(C)[C@H](C)c3ccccc3)n(C)c(=O)c3ncccc23)cc1,6.886056647693163,1,0.0,1998,1998,1998,IC50,B,1
DGLDUQZIRFLLRH-QVWWMRLHSA-N,CC(=O)NC1(c2ccccc2)CCN(C[C@@H]2C[C@@]2(C(=O)N(C)Cc2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,6.886056647693163,1,0.0,2011,2011,2011,Ki,B,1
CSVWVGRJWUUHQN-LRAUYJCASA-N,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cn(C=O)c2ccccc12)NC(=O)C[C@@H]1NC(=O)[C@@H]2C3CCC(CC3)N2C1=O,6.883801586062669,2,0.5427817471504458,1993,1993,1993,IC50;Kd,B;F,1
XIGHZNHNNBLSRB-UHFFFAOYSA-N,CSc1ccc(N2C(=O)NC3(CCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)CC3)C2=O)cc1,6.879985747921933,1,0.0,2002,2002,2002,Ki,B,1
LCSNDNCRMYQLCV-QFIPXVFZSA-N,Cc1cc(C)cc(COC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)c1,6.876148359032914,2,0.0,1993,1994,1993,IC50,B,2
WJRYRJACQITXQC-LFPSWIHMSA-N,c1ccc([C@H]2COC3(CCCN[C@H]3c3ccccc3)C2)cc1,6.876148359032914,1,0.0,2002,2002,2002,IC50,B,1
IAPWULQKEDSAGP-UHFFFAOYSA-N,CN1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)C(c2ccccc2)C1,6.8696662315049934,1,0.0,2002,2002,2002,Ki,B,1
FLZLQTUCOOBCJP-QGZVFWFLSA-N,COc1cc(C)cc(COC[C@@H](N)c2ccccc2)c1,6.8696662315049934,1,0.0,1995,1995,1995,IC50,B,1
IORNNFZUEYOWBO-UHFFFAOYSA-N,O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)C(c2ccccc2)C1,6.866461091629782,1,0.0,2002,2002,2002,Ki,B,1
GYVLRBXEOLZDJP-ZHPLTJAJSA-N,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)N2CCCC3CCCCC32)CC1)c1ccc(Cl)c(Cl)c1,6.866461091629782,1,0.0,2000,2000,2000,Ki,B,1
KHVZJHSTPBSVMD-RRYCAANRSA-N,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCN(CC(=O)NC2CCc3ccccc32)CC1)c1ccc(Cl)c(Cl)c1,6.866461091629782,1,0.0,2000,2000,2000,Ki,B,1
NYBRMXDKXYPGRK-DSPMFFIESA-N,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N(C)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1=O,6.864835988962852,2,0.8412230685273913,2015,2015,2015,Kd;Ki,B,1
YJJKIQVHZFHYRR-QHCPKHFHSA-N,CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)OCc1cc(C)cc(C)c1,6.860120913598763,1,0.0,1994,1994,1994,IC50,B,1
WBKRXYVTNUALQH-UHFFFAOYSA-N,CC(C)Oc1cccc(CC(=O)N2CCC(CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)c1,6.860120913598763,1,0.0,1996,1996,1996,IC50,B,1
