inchikey,year,standard_type,pAct
SGVJKODGLNRNLW-UHFFFAOYSA-N,2015,Ki,6.302771
SGWUMXOWOUGLMJ-NSOVKSMOSA-N,2023,EC50,7.876148
SGWVLOCBQLQWQV-UHFFFAOYSA-N,1999,Ki,4.214670
SHBKBFYVWDZZMP-UHFFFAOYSA-N,2005,Ki,6.638272
SHBKBFYVWDZZMP-UHFFFAOYSA-N,2005,Ki,8.214670
SHBKBFYVWDZZMP-UHFFFAOYSA-N,2005,EC50,8.346787
SHGYUZFUKMSIQE-UHFFFAOYSA-N,2011,Ki,9.148742
SHHFQLUNMKEEAE-UHFFFAOYSA-N,2017,Ki,7.607303
SHHFQLUNMKEEAE-UHFFFAOYSA-N,2018,Ki,7.607303
SHKMYWRRXARHJG-UHFFFAOYSA-N,2022,Ki,7.777284
SHPCAECDGCBRNC-JTKSJCOOSA-N,2012,Ki,5.669586
SHPCAECDGCBRNC-OYTPZHDJSA-N,2012,Ki,5.100727
SHTFROBRQSSMIJ-FYYLOGMGSA-N,2021,Ki,8.966576
SHTKKIRPSYJFRO-SNVBAGLBSA-N,1997,Ki,5.530473
SHUPLKKPJACSQI-VJBMBRPKSA-N,2012,EC50,8.366532
SIDPGTZGVQNXLM-WGSAOQKQSA-N,1998,Ki,8.327902
SIHPGAYIYYGOIP-UHFFFAOYSA-N,1996,Ki,6.165579
SIIDHHZTVIEQJK-UHFFFAOYSA-N,2002,Ki,8.958607
SIIDHHZTVIEQJK-UHFFFAOYSA-N,2002,EC50,8.823909
SIIDHHZTVIEQJK-UHFFFAOYSA-N,2005,Ki,8.958607
SIIDHHZTVIEQJK-UHFFFAOYSA-N,2007,Ki,8.950007
SIIDHHZTVIEQJK-UHFFFAOYSA-N,2009,IC50,8.621602
SIIDHHZTVIEQJK-UHFFFAOYSA-N,2009,Ki,9.036212
SIJIBHRUTSSJLY-KESTWPANSA-N,2014,Ki,8.542118
SIJIBHRUTSSJLY-KESTWPANSA-N,2014,Ki,8.542118
SIMNKURLSFAWDZ-UHFFFAOYSA-N,2010,Ki,7.299989
SIMWCYPGUODYMF-UHFFFAOYSA-N,2009,Ki,6.200659
SIOPVRAJJRRPHX-XDPCMZJYSA-N,2023,Ki,9.568636
SIOXKMDYIGNNPU-PGWJBFNOSA-N,2014,Ki,8.583859
SIOXKMDYIGNNPU-PGWJBFNOSA-N,2014,Ki,8.583859
SIPNIUHKEGJHLT-UHFFFAOYSA-N,2002,Ki,7.552842
SIQBEWSXHPNKMH-UHFFFAOYSA-N,1999,Ki,5.795880
SISRHQZVDUZECY-UHFFFAOYSA-N,2016,Ki,6.162412
SITQSHZFILPALT-UHFFFAOYSA-N,2015,Ki,7.744727
SITQSHZFILPALT-UHFFFAOYSA-N,2024,Ki,7.744727
SITUEGLHNDXECQ-UHFFFAOYSA-N,2019,Ki,5.420000
SIWFRLSPUANOPO-UAPYVXQJSA-N,2014,Ki,8.571865
SIWFRLSPUANOPO-UAPYVXQJSA-N,2014,Ki,8.571865
SJAPPPAALBAIBC-RUDMXATFSA-N,1999,Ki,8.599980
SJCUJBCYBXGZOY-UHFFFAOYSA-N,2024,Ki,7.031517
SJDLUAQSQRBWLX-UHFFFAOYSA-N,2007,Ki,5.261219
SJDOMIRMMUGQQK-UHFFFAOYSA-N,2003,Ki,7.420216
SJEXSMOVRPPLBZ-UHFFFAOYSA-N,2016,Ki,7.886057
SJEXSMOVRPPLBZ-UHFFFAOYSA-N,2016,Ki,7.890084
SJEXSMOVRPPLBZ-VXMMSVGHSA-N,2012,Ki,7.886057
SJIPQSFBLAVVRK-SFHVURJKSA-N,2012,EC50,9.060481
SJJCRPJMKKRQSW-UHFFFAOYSA-N,2010,Ki,8.400008
SJJCRPJMKKRQSW-UHFFFAOYSA-N,2010,Ki,6.699992
SJJCRPJMKKRQSW-XLIONFOSSA-N,2010,Ki,8.599980
SJNLUIGGLBDGFM-UHFFFAOYSA-N,2014,Ki,6.280669
SJNLUIGGLBDGFM-UHFFFAOYSA-N,2017,Ki,6.280669
SJNLUIGGLBDGFM-UHFFFAOYSA-N,2018,Ki,6.280669
SJPCWOAPBGZFOQ-MEMLXQNLSA-N,2014,Ki,7.804377
SJPCWOAPBGZFOQ-MEMLXQNLSA-N,2014,Ki,7.804377
SJSQVUBCTSCTIM-UHFFFAOYSA-N,2006,Ki,6.556737
SJSVMGMRQLCIER-UHFFFAOYSA-N,2016,Ki,8.244125
SJUYCGYJRSRZHG-JLHYYAGUSA-N,2003,Ki,8.669586
SJWQSMJRDZSNPL-HXUWFJFHSA-N,2014,Ki,7.917215
SJWQSMJRDZSNPL-HXUWFJFHSA-N,2014,Ki,8.040005
SJWWTRQNNRNTPU-ABBNZJFMSA-N,2021,EC50,4.086875
SJYYFOFHDQCHFJ-UHFFFAOYSA-N,2007,Ki,7.599980
SKBHXKCNFXTHOX-OWOJBTEDSA-N,2005,Ki,8.585027
SKIYXMOTQIREJJ-XUTJKUGGSA-N,2014,Ki,8.287350
SKIYXMOTQIREJJ-XUTJKUGGSA-N,2014,Ki,8.287350
SKJYMWUUJASLOP-IRJFHVNHSA-N,2014,Ki,8.111259
SKJYMWUUJASLOP-IRJFHVNHSA-N,2014,Ki,8.111259
SKMONACLVOEHQQ-UHFFFAOYSA-N,1996,Ki,8.899974
SKNVJEZUCGHGRG-UHFFFAOYSA-N,2019,Ki,6.397940
SKOOZXVTNXFHFP-UHFFFAOYSA-N,2012,Ki,8.455932
SKPBGVJZUPBKNY-HCGLCNNCSA-N,2023,Ki,9.207608
SKVXOYIMICHFPV-UHFFFAOYSA-N,2001,IC50,6.826814
SLCUTXIBPDBQJC-DEOSSOPVSA-N,2023,Ki,6.560667
SLERETJRSLMXIG-UHFFFAOYSA-N,2009,IC50,8.801343
SLERETJRSLMXIG-UHFFFAOYSA-N,2009,Ki,8.634512
SLHJBGQZNOFTDB-IFMALSPDSA-N,2021,Ki,8.065502
SLOWOAMUBQTOII-OAQYLSRUSA-N,2014,Ki,7.638272
SLOWOAMUBQTOII-OAQYLSRUSA-N,2014,Ki,7.659953
SLVMESMUVMCQIY-AJWVYOOVSA-N,2004,Ki,7.022276
SLVMESMUVMCQIY-AJWVYOOVSA-N,2004,Ki,6.705534
SLVMESMUVMCQIY-DIERRCTGSA-N,2004,Ki,7.585027
SLVMESMUVMCQIY-DIERRCTGSA-N,2004,Ki,7.638272
SLXIGTACOFFTMI-LLVKDONJSA-N,2016,Ki,6.982967
SLXIGTACOFFTMI-LLVKDONJSA-N,2016,Ki,6.537602
SLXIGTACOFFTMI-LLVKDONJSA-N,2016,EC50,7.512862
SLXIGTACOFFTMI-LLVKDONJSA-N,2016,EC50,6.829738
SMANXXCATUTDDT-QPJJXVBHSA-N,,IC50,7.013228
SMANXXCATUTDDT-QPJJXVBHSA-N,,Ki,7.481486
SMAYDEMZELAUEB-UHFFFAOYSA-N,1995,Ki,6.436519
SMNHGHQEQJKZTP-UHFFFAOYSA-N,2019,Ki,9.327902
SMQKBIDCSTXPMN-FQEVSTJZSA-N,2021,Ki,7.213959
SMYZAAOKKUETMB-SAIGFBBZSA-N,2014,Ki,8.244125
SMYZAAOKKUETMB-SAIGFBBZSA-N,2014,Ki,8.244125
SNFLVHDMWFYRRB-UHFFFAOYSA-N,2000,Ki,6.259637
SNGXJMCNRWUDKR-UHFFFAOYSA-N,2011,Ki,8.602060
SNKGBCKUVWDTSB-PHSANKKPSA-N,1996,Ki,7.700057
SNMHDHJEXUFVCO-FQEVSTJZSA-N,2010,Ki,8.651695
SNMHDHJEXUFVCO-FQEVSTJZSA-N,2010,EC50,9.283997
SNMHDHJEXUFVCO-FQEVSTJZSA-N,2012,EC50,9.086186
SNMHDHJEXUFVCO-FQEVSTJZSA-N,2013,EC50,9.086186
SNOPKYLYYIIGMF-UHFFFAOYSA-N,2017,Ki,6.667562
SNOPKYLYYIIGMF-UHFFFAOYSA-N,2018,Ki,6.667562
SNOYXNAOKVYMSM-UHFFFAOYSA-N,2016,Ki,7.700057
SNOYXNAOKVYMSM-UHFFFAOYSA-N,2020,Ki,7.359519
SNRBZEIEOPCDGZ-UHFFFAOYSA-N,2022,Ki,5.770001
SNXPYOZDXRKEER-PMERELPUSA-N,2011,Ki,6.723538
SNXPYOZDXRKEER-SSEXGKCCSA-N,2011,Ki,7.630784
SNXPYOZDXRKEER-UHFFFAOYSA-N,2011,Ki,7.701147
SNYSIUBLSUQYMK-UHFFFAOYSA-N,2016,Ki,8.698970
SNZALFBBQUAUPG-UHFFFAOYSA-N,2023,Ki,7.004365
SNZILXJFTMMHEQ-UHFFFAOYSA-N,2001,Ki,6.468521
SNZRMVSWDNWUOY-WGSAOQKQSA-N,2014,Ki,8.221849
SNZRMVSWDNWUOY-WGSAOQKQSA-N,2014,Ki,8.221849
SOCNUUMMBQZFRK-UHFFFAOYSA-N,2019,Ki,8.420216
SOKNKUMZPAEZEA-DENIHFKCSA-N,2021,Ki,7.889410
SOMWRASUKKDBSH-HZCBDIJESA-N,2016,Ki,10.207608
SOOGRYSPVROLLT-UHFFFAOYSA-N,2003,Ki,6.527244
SORKSMKEQFEIIG-UHFFFAOYSA-N,2019,Ki,4.633465
SOTGCULHLGVSKQ-UHFFFAOYSA-N,2016,Ki,7.899974
SOTGCULHLGVSKQ-UHFFFAOYSA-N,2019,Ki,7.860121
SOTGCULHLGVSKQ-UHFFFAOYSA-N,2020,Ki,7.860121
SOUMZFCXQXUPKF-LLVKDONJSA-N,2016,Ki,7.002177
SOUMZFCXQXUPKF-LLVKDONJSA-N,2016,Ki,6.728158
SOUMZFCXQXUPKF-LLVKDONJSA-N,2016,EC50,7.270026
SOUMZFCXQXUPKF-LLVKDONJSA-N,2016,EC50,6.749580
SOXRFGOVSJBYRC-UHFFFAOYSA-N,2023,Ki,9.455932
SOZSRQNNAHBPJO-UHFFFAOYSA-N,2010,Ki,8.522879
SPBJYMYEKPAPLH-NSISKUIASA-N,2012,EC50,7.337242
SPBJYMYEKPAPLH-NSISKUIASA-N,2012,Ki,8.958607
SPCIYGNTAMCTRO-UHFFFAOYSA-N,2023,Ki,7.000000
SPHRCFFKJXRWLW-UHFFFAOYSA-N,2003,Ki,5.853872
SPNOQIXRXOSYME-UHFFFAOYSA-N,2020,EC50,7.471083
SPNOQIXRXOSYME-UHFFFAOYSA-N,2023,EC50,7.471083
SPNOQIXRXOSYME-UHFFFAOYSA-N,2023,EC50,7.471083
SPXBIHAHCCAKBB-KNQAVFIVSA-N,2016,Ki,9.240030
SPZKFYULWLAAQF-AWEZNQCLSA-N,2001,Ki,6.113509
SPZKFYULWLAAQF-AWEZNQCLSA-N,2005,Ki,6.099999
SPZKFYULWLAAQF-CQSZACIVSA-N,2001,Ki,5.886057
SPZKFYULWLAAQF-CQSZACIVSA-N,2005,Ki,6.040000
SPZVYNXXPJLBRR-KRWDZBQOSA-N,2014,Ki,6.818156
SQGWMVXOYSHVTI-UHFFFAOYSA-N,2016,Ki,7.420216
SQGWMVXOYSHVTI-UHFFFAOYSA-N,2016,Ki,7.419988
SQHPLCBBYWXCOO-UHFFFAOYSA-N,2003,Ki,6.229148
SQLGEXQBAJPFNZ-XUTJKUGGSA-N,2013,Ki,7.254145
SQLYEWBPPTXDRF-MEMLXQNLSA-N,1997,Ki,8.366532
SQMUNKWOFRBGIX-UHFFFAOYSA-N,1996,Ki,7.119186
SQMUNKWOFRBGIX-UHFFFAOYSA-N,1997,Ki,7.100015
SQQYHALTXOFUNG-UHFFFAOYSA-N,2007,Ki,8.899974
SQRMELSMCDEARL-IYARVYRRSA-N,2013,Ki,7.896196
SQXPURWSUNRRIZ-PGWJBFNOSA-N,2014,Ki,8.330311
SQXPURWSUNRRIZ-PGWJBFNOSA-N,2014,Ki,8.330311
SQYZBSPQNGOKJY-ACHIHNKUSA-N,2012,EC50,9.026872
SQYZBSPQNGOKJY-MEKGRNQZSA-N,2023,EC50,9.026872
SREQHVVABVWCKT-APWZRJJASA-N,2021,Ki,7.469800
SREQHVVABVWCKT-APWZRJJASA-N,2021,Ki,7.470057
SREQHVVABVWCKT-APWZRJJASA-N,2021,EC50,6.888401
SREQHVVABVWCKT-APWZRJJASA-N,2021,EC50,6.890017
SREQHVVABVWCKT-APWZRJJASA-N,2021,EC50,7.889747
SREQHVVABVWCKT-APWZRJJASA-N,2021,EC50,7.890084
SRHQZJRKCSXSCP-UHFFFAOYSA-N,2005,Ki,9.301030
SRKMMWQNEAUSLE-UHFFFAOYSA-N,1998,IC50,5.251812
SRQHWWYGAZAWQB-HZPDHXFCSA-N,2009,Ki,7.400008
SRVOWVHRVJSZKO-UHFFFAOYSA-N,2010,Ki,7.299989
SRVOWVHRVJSZKO-UHFFFAOYSA-N,2010,Ki,8.700057
SRVOWVHRVJSZKO-UHFFFAOYSA-N,2010,Ki,9.000000
SRZBALGZTDLNCE-XUTJKUGGSA-N,2014,Ki,8.410050
SRZBALGZTDLNCE-XUTJKUGGSA-N,2014,Ki,8.410050
SSEVMIWXQHHFRF-UHFFFAOYSA-N,2007,Ki,7.480041
SSFLFRPKMGNFFZ-UHFFFAOYSA-N,2016,Ki,7.920819
SSFMZMLRDNPXOT-AOJFSQSVSA-N,2003,Ki,8.899974
SSJDNJLMSOGXTN-UHFFFAOYSA-N,2020,Ki,4.958607
SSKRZOVNWRTPKN-ONEGZZNKSA-N,2013,Ki,8.397940
SSMBSCUSIUNOPU-UHFFFAOYSA-N,2010,Ki,8.299989
SSVIIFPCYYWMIA-LASHMREHSA-N,2013,Ki,4.769551
STAVWPPMEYFUSB-LYXWCMDISA-N,2022,Ki,9.148742
STFIELBPKGAKNX-UHFFFAOYSA-N,1996,Ki,7.619789
STFWZQBPNBNMOE-UHFFFAOYSA-N,2020,EC50,7.424812
STFWZQBPNBNMOE-UHFFFAOYSA-N,2023,EC50,7.424812
STFWZQBPNBNMOE-UHFFFAOYSA-N,2023,EC50,7.424812
STIRDGXSGQTCAJ-UHFFFAOYSA-N,2002,Ki,4.585027
STIRDGXSGQTCAJ-UHFFFAOYSA-N,2021,Ki,4.585027
STIWHEMFVTWALB-LAUBAEHRSA-N,2019,Ki,8.189767
STIWHEMFVTWALB-LAUBAEHRSA-N,2019,Ki,8.279841
STIWHEMFVTWALB-LAUBAEHRSA-N,2020,Ki,8.279841
STIWHEMFVTWALB-UHFFFAOYSA-N,2016,Ki,8.299989
STIWHEMFVTWALB-UHFFFAOYSA-N,2016,Ki,8.199971
STIWHEMFVTWALB-UHFFFAOYSA-N,2016,Ki,8.199971
STIWHEMFVTWALB-UHFFFAOYSA-N,2019,Ki,8.199971
STIWHEMFVTWALB-UHFFFAOYSA-N,2020,Ki,8.199971
STIWHEMFVTWALB-UTKZUKDTSA-N,2020,Ki,8.189767
SUATVGXCTNKNQW-UAPYVXQJSA-N,2014,Ki,8.012334
SUATVGXCTNKNQW-UAPYVXQJSA-N,2014,Ki,8.012334
SUBIJFYEXXITCD-UHFFFAOYSA-N,2000,Ki,5.279841
SUBVUQDWHHIJCY-AQYVVDRMSA-N,2014,Ki,8.221849
SUBVUQDWHHIJCY-AQYVVDRMSA-N,2014,Ki,8.221849
SUEOEIAHHKQAOM-UHFFFAOYSA-N,2022,Ki,6.250001
SUGHICCAJLONJR-WKILWMFISA-N,2013,Ki,7.325139
SUJGOAOWFMOBBD-UHFFFAOYSA-N,2017,Ki,8.004365
SUJGOAOWFMOBBD-UHFFFAOYSA-N,2018,Ki,8.004365
SUOCMIKXLFKQTH-RUZDIDTESA-N,1997,Ki,9.100015
SUOCMIKXLFKQTH-UHFFFAOYSA-N,1997,Ki,8.899974
SUOCMIKXLFKQTH-UHFFFAOYSA-N,1996,Ki,8.899974
SUOCMIKXLFKQTH-UHFFFAOYSA-N,1997,Ki,8.899974
SUOCMIKXLFKQTH-VWLOTQADSA-N,1997,Ki,8.400008
SURYSMJVQLKAOF-UHFFFAOYSA-N,2021,Ki,5.678195
SURYSMJVQLKAOF-UHFFFAOYSA-N,2021,Ki,5.679999
SUTBGEJWOOOUFT-UHFFFAOYSA-N,2008,Ki,8.400008
SUTBGEJWOOOUFT-UHFFFAOYSA-N,2010,Ki,8.400008
SUTCZLHSJOQUEU-KESTWPANSA-N,2023,Ki,9.795880
SUYNNRLZQGBZKP-AQYVVDRMSA-N,2014,Ki,8.698970
SUYNNRLZQGBZKP-AQYVVDRMSA-N,2014,Ki,8.698970
SVBOCVYSHIJYID-UHFFFAOYSA-N,2008,Ki,7.500038
SVCSCOQWJKNMQT-UHFFFAOYSA-N,2011,Ki,6.229148
SVJMLYUFVDMUHP-XIFFEERXSA-N,2024,Ki,6.371897
SVLAHMNAIPTSSR-UHFFFAOYSA-N,2022,Ki,6.468521
SVLJLEACLLUCRC-UHFFFAOYSA-N,2010,Ki,7.100015
SVLOMAHKFFJJIC-UHFFFAOYSA-N,2010,Ki,7.823909
SVMKGKAFODEYNT-ZHACJKMWSA-N,2003,Ki,9.221849
SVNHSWOLAOCSKO-UHFFFAOYSA-N,2009,Ki,8.199971
SVODCKBJAYKLJL-VQIMIIECSA-N,2021,Ki,7.732828
SVONVXKDHRPGFI-UAPYVXQJSA-N,2013,Ki,7.661544
SVPFZRJDQVOOKQ-WGSAOQKQSA-N,2023,Ki,8.882729
SVPFZRJDQVOOKQ-WGSAOQKQSA-N,2023,EC50,8.540005
SVPFZRJDQVOOKQ-WGSAOQKQSA-N,2023,EC50,8.542118
SVQJCNSOIUXANV-IYARVYRRSA-N,2016,Ki,9.619789
SVQMUKSPRVEFME-YIQCUVMYSA-N,2023,Ki,9.920819
SVQMUKSPRVEFME-YIQCUVMYSA-N,2023,Ki,9.958607
SVSNQBMLUDOWHS-UHFFFAOYSA-N,2013,Ki,6.910095
SWBDXLYGHQRFIV-WGSAOQKQSA-N,2020,Ki,9.431798
SWBDXLYGHQRFIV-WGSAOQKQSA-N,2022,Ki,9.431798
SWEZRIWMOXWKPT-UHFFFAOYSA-N,2010,Ki,8.111821
SWEZRIWMOXWKPT-UHFFFAOYSA-N,2010,Ki,8.892790
SWEZRIWMOXWKPT-UHFFFAOYSA-N,2010,Ki,8.869666
SWEZRIWMOXWKPT-UHFFFAOYSA-N,2010,EC50,8.801343
SWKBPFACSXLZFM-LJQANCHMSA-N,2001,IC50,6.310691
SWMWIPKNFRXYGJ-UHFFFAOYSA-N,2016,Ki,9.698970
SWYRWYLIJXJVNV-HCGLCNNCSA-N,2013,Ki,7.349692
SXCBTZZPBYWDRW-QGZVFWFLSA-N,1994,Ki,7.065502
SXCVVYUSUGUSMW-UHFFFAOYSA-N,2013,Ki,7.657577
SXICCGPFVRVNMD-UHFFFAOYSA-N,2011,Ki,5.376751
SXLLFTLZFDWMJK-UHFFFAOYSA-N,2014,Ki,7.958607
SXPYSSKUDFLFIQ-UHFFFAOYSA-N,2022,Ki,8.496209
SXSCQNHPXUWSQP-UHFFFAOYSA-N,1997,Ki,7.500038
SXZZTULBSXSKDD-AFARHQOCSA-N,2023,Ki,9.000000
SYEUZBHYJOPLBK-QGOAFFKASA-N,2007,Ki,8.619789
SYKWSIUDXOQIDR-UHFFFAOYSA-N,2020,Ki,6.076756
SYKWSIUDXOQIDR-UHFFFAOYSA-N,2020,Ki,6.080002
SYNVRTSQXKBCOU-UHFFFAOYSA-N,2020,Ki,7.823909
SYOADIUGRJTHHU-UHFFFAOYSA-N,2010,Ki,7.500038
SYUUHJHHENNOEK-UHFFFAOYSA-N,2017,Ki,7.669586
SYUUHJHHENNOEK-UHFFFAOYSA-N,2018,Ki,7.669586
SYYRUOMUJYFAJE-UHFFFAOYSA-N,2017,Ki,7.459671
SYZSSLLFRVDRHL-QPJJXVBHSA-N,2024,Ki,5.708101
SZOCKYDZSPRJPT-UHFFFAOYSA-N,2021,Ki,4.793174
SZTHJRLWJXYLME-UHFFFAOYSA-N,2019,Ki,8.070019
SZUYGMQMOXSGAH-IYARVYRRSA-N,2020,Ki,9.292430
SZUYGMQMOXSGAH-IYARVYRRSA-N,2022,Ki,9.292430
TTWGDSSADVBNQY-UHFFFAOYSA-N,2021,Ki,6.148742
TTWGDSSADVBNQY-UHFFFAOYSA-N,2021,Ki,6.149997
TTWGDSSADVBNQY-UHFFFAOYSA-N,2023,Ki,6.148742
TTWJBBZEZQICBI-UHFFFAOYSA-N,2003,Ki,7.568636
TTWJBBZEZQICBI-UHFFFAOYSA-N,,IC50,6.698970
TTWJBBZEZQICBI-UHFFFAOYSA-N,,Ki,7.167491
TTWJBBZEZQICBI-UHFFFAOYSA-N,2015,Ki,7.795880
TTWJBBZEZQICBI-UHFFFAOYSA-N,2015,Ki,7.795880
TTYSBVYYRWWKNF-UHFFFAOYSA-N,2009,Ki,6.699992
TUCVLDGVHWFVIS-WGSAOQKQSA-N,2014,Ki,8.742321
TUCVLDGVHWFVIS-WGSAOQKQSA-N,2014,Ki,8.742321
TUFADSGTJUOBEH-GWCFXTLKSA-N,1999,Ki,9.000000
TUFADSGTJUOBEH-ZWNOBZJWSA-N,2005,Ki,9.029979
TUFADSGTJUOBEH-ZWNOBZJWSA-N,2007,EC50,9.000000
TUHWCWZHGQPAEF-HNKWHGCMSA-N,2014,Ki,8.339135
TUHWCWZHGQPAEF-HNKWHGCMSA-N,2014,Ki,8.339135
TULCHGQYHOEOOE-CCEZHUSRSA-N,2002,Ki,7.823909
TUSPVTWVRDALHT-UHFFFAOYSA-N,2012,Ki,6.229148
TUSPVTWVRDALHT-UHFFFAOYSA-N,2021,Ki,6.229148
TUSPVTWVRDALHT-UHFFFAOYSA-N,2021,Ki,6.230003
TUSYNOYQWBWIFT-IAGOWNOFSA-N,2009,Ki,7.419988
TUSYNOYQWBWIFT-IAGOWNOFSA-N,2009,EC50,8.330033
TUTLRKKYUXPDGN-HNNXBMFYSA-N,2017,Ki,7.084073
TUVRDSTTWFDDHW-UHFFFAOYSA-N,1998,Ki,8.267606
TUVRDSTTWFDDHW-UHFFFAOYSA-N,2013,Ki,8.267606
TUZMIWVHPWQEBK-UHFFFAOYSA-N,2007,Ki,8.744727
TUZMIWVHPWQEBK-UHFFFAOYSA-N,2014,Ki,8.744727
TUZMIWVHPWQEBK-UHFFFAOYSA-N,2014,IC50,8.408935
TUZMIWVHPWQEBK-UHFFFAOYSA-N,2014,Ki,8.744727
TUZMIWVHPWQEBK-UHFFFAOYSA-N,2014,IC50,8.408935
TUZSKSVCURDDOD-UHFFFAOYSA-N,2008,Ki,8.799971
TVENMNGVXOQXLP-UHFFFAOYSA-N,2009,IC50,7.590067
TVENMNGVXOQXLP-UHFFFAOYSA-N,2009,Ki,9.585027
TVENMNGVXOQXLP-UHFFFAOYSA-N,2014,Ki,9.585027
TVENMNGVXOQXLP-UHFFFAOYSA-N,2014,Ki,9.585027
TVIKHTHPGBUJNY-LZCJLJQNSA-N,1994,Ki,7.519993
TVIUJNLDORXPPC-OAHLLOKOSA-N,2011,Ki,8.420216
TVKYQCPWDDYVLL-KESTWPANSA-N,2013,Ki,8.227678
TVKYQCPWDDYVLL-KESTWPANSA-N,2013,Ki,8.227678
TVMNFBNOOMKBOO-UHFFFAOYSA-N,2007,Ki,8.899974
TVMUAXPFJKYAST-UHFFFAOYSA-N,2019,Ki,5.517126
TVMUAXPFJKYAST-UHFFFAOYSA-N,2019,Ki,6.292430
TVMUAXPFJKYAST-UHFFFAOYSA-N,2019,EC50,6.013228
TVWNOPFEOFGKFJ-UHFFFAOYSA-N,2011,Ki,9.769551
TVWNOPFEOFGKFJ-UHFFFAOYSA-N,2019,Ki,7.557520
TVWNOPFEOFGKFJ-UHFFFAOYSA-N,2023,IC50,6.213462
TVZBVRPQPBYWDJ-UONOGXRCSA-N,2021,Ki,9.088842
TWAGQMOSGNQWTA-WDRWKGISSA-N,2022,Ki,9.443697
TWCRFNBRBHKABU-UHFFFAOYSA-N,2019,Ki,7.055517
TWMFCAREOZITRX-UAPYVXQJSA-N,2023,Ki,9.283997
TWPGFOWTCCVBGS-VMPREFPWSA-N,1998,Ki,7.299989
TWQROZICHMTHNN-UHFFFAOYSA-N,2007,Ki,7.180456
TWQROZICHMTHNN-UHFFFAOYSA-N,2021,Ki,7.180456
TWVIJESEEXGVPP-UHFFFAOYSA-N,2000,Ki,5.769551
TWVIJESEEXGVPP-UHFFFAOYSA-N,2006,Ki,5.769551
TWVIJESEEXGVPP-UHFFFAOYSA-N,2021,Ki,5.769551
TXDNMFSXILPGFK-UHFFFAOYSA-N,2011,Ki,8.096910
TXDNMFSXILPGFK-UHFFFAOYSA-N,2011,IC50,5.844664
TXEGIIUTZDNUKA-GCJKJVERSA-N,2016,Ki,8.569925
TXJLVFDHHWCPFJ-SHTZXODSSA-N,2022,Ki,8.638272
TXJZKUBFJGPDAH-FQEVSTJZSA-N,2016,EC50,9.481486
TXMVXDBYJCUQJD-UHFFFAOYSA-N,2014,Ki,8.721246
TXMVXDBYJCUQJD-UHFFFAOYSA-N,2014,EC50,7.389979
TXMVXDBYJCUQJD-UHFFFAOYSA-N,2014,EC50,7.387216
TXOCLBKURYXNCG-SUMDDJOVSA-N,2014,Ki,6.920819
TXPWWEBUZHUGQI-UHFFFAOYSA-N,2010,Ki,6.399997
TXPWWEBUZHUGQI-UHFFFAOYSA-N,2010,Ki,8.700057
TXPWWEBUZHUGQI-UHFFFAOYSA-N,2010,Ki,9.400008
TXTILBTZVJQWSG-UHFFFAOYSA-N,2010,Ki,5.060481
TXYPYDVBBSFEGP-UHFFFAOYSA-N,1997,Ki,6.752027
TXYPYDVBBSFEGP-UHFFFAOYSA-N,2005,Ki,6.749995
TYDUDPVGSUDIDV-UHFFFAOYSA-N,2017,Ki,8.468521
TYHIPEJQVKIDKD-ONEGZZNKSA-N,2005,Ki,8.468521
TYIIYIRHCHVCLI-UHFFFAOYSA-N,2000,Ki,6.180456
TYJIKVPYZAVEMZ-UHFFFAOYSA-N,2012,Ki,6.053057
TYJIKVPYZAVEMZ-UHFFFAOYSA-N,2014,Ki,6.053057
TYJMYUYKJNIAGF-UHFFFAOYSA-N,2013,Ki,6.870955
TYMYSUSJLROMAC-RUCARUNLSA-N,2014,Ki,8.227972
TYMYSUSJLROMAC-RUCARUNLSA-N,2014,Ki,8.227972
TYNGMNWXSRTYJA-UHFFFAOYSA-N,2021,Ki,5.974694
TYQWGVAKEMWBPU-UHFFFAOYSA-N,2023,Ki,7.127261
TYUKINNXLNULMD-UHFFFAOYSA-N,2021,Ki,7.250032
TYUKINNXLNULMD-UHFFFAOYSA-N,2021,EC50,6.379999
TYYIXERJKMDZBL-FQNRMIAFSA-N,1994,Ki,6.978811
TYZKGCIDJUPIPC-IYARVYRRSA-N,2013,Ki,8.795880
TZDYPFYPZGPSPS-MOPGFXCFSA-N,2023,IC50,7.931814
TZDYPFYPZGPSPS-MOPGFXCFSA-N,2023,Ki,8.602060
TZDYPFYPZGPSPS-OALUTQOASA-N,2023,Ki,5.881735
TZDYPFYPZGPSPS-RBUKOAKNSA-N,2023,IC50,8.886057
TZDYPFYPZGPSPS-RBUKOAKNSA-N,2023,Ki,8.075721
TZDYPFYPZGPSPS-RTBURBONSA-N,2023,Ki,5.709298
TZFCALVMYKNULT-UHFFFAOYSA-N,2003,Ki,8.481486
TZFNGJBTMKSJFD-UHFFFAOYSA-N,2015,Ki,8.296709
TZHDOGYRHPETAK-JCNLHEQBSA-N,2023,Ki,9.769551
TZJUVVIWVWFLCD-UHFFFAOYSA-N,2004,IC50,5.920819
TZMHJAWORUSIEG-UHFFFAOYSA-N,2011,IC50,5.534320
TZQRQWWAQZCVET-UHFFFAOYSA-N,2009,Ki,8.599980
TZQRQWWAQZCVET-UHFFFAOYSA-N,2009,Ki,8.599980
TZQRQWWAQZCVET-UHFFFAOYSA-N,2009,Ki,8.599980
