drd2	AKQWVRLMOLBNQU-UHFFFAOYSA-N	2021	EC50	5.500000
drd2	AKQWVRLMOLBNQU-UHFFFAOYSA-N	2021	IC50	8.659953
drd2	AKRZFAUTJFZOAO-UHFFFAOYSA-N	2016	Ki	6.493495
drd2	AKTHZRZKYPJJRC-UHFFFAOYSA-N	2008	Ki	7.585027
drd2	AKTQSTPCOLTVQO-UHFFFAOYSA-N	1997	Ki	6.552842
drd2	AKTVMLWMKKIHMI-UHFFFAOYSA-N	2020	Ki	6.419988
drd2	AKUFOSYLIYVIGY-UHFFFAOYSA-N	2017	Ki	5.209856
drd2	AKUFOSYLIYVIGY-UHFFFAOYSA-N	2019	Ki	5.209856
drd2	AKXOIHNFHOEPHN-CQSZACIVSA-N	2024	IC50	5.943095
drd2	AKXOIHNFHOEPHN-UHFFFAOYSA-N	2023	IC50	5.943095
drd2	AKXPLUFJRRUGNE-UHFFFAOYSA-N	2021	Ki	5.959999
drd2	AKXPLUFJRRUGNE-UHFFFAOYSA-N	2021	Ki	5.960189
drd2	AKYWUMKVNYAANP-UHFFFAOYSA-N	2010	Ki	8.721246
drd2	ALDCLQHVTZPMQV-SFHVURJKSA-N	2014	Ki	7.465593
drd2	ALJFHHUCGXIRIJ-UHFFFAOYSA-N	2010	Ki	8.698970
drd2	ALJNGMYHXPZTTG-WGSAOQKQSA-N	2013	Ki	5.835350
drd2	ALJVVUIFWXGXTR-UHFFFAOYSA-N	1997	Ki	6.438899
drd2	ALKXNIXXISSQFE-UHFFFAOYSA-N	2019	Ki	7.570248
drd2	ALLUIYWATYVDFM-MXVIHJGJSA-N	2014	Ki	7.024247
drd2	ALLYNSCMTRSFNH-UHFFFAOYSA-N	2008	Ki	5.327902
drd2	ALLYNSCMTRSFNH-UHFFFAOYSA-N	2008	Ki	5.346787
drd2	ALMBNZHSWURVRM-UHFFFAOYSA-N	2012	Ki	6.497573
drd2	ALMQVQFFGPSBDJ-KJDSRRNHSA-N	2023	Ki	5.744727
drd2	ALORGORVZSRMKI-AZGAKELHSA-N	2010	Ki	6.233587
drd2	ALPMTMYCYHOFLH-TZIWHRDSSA-N	2021	Ki	6.137869
drd2	ALPOWWDAVMFBEC-UHFFFAOYSA-N	2019	Ki	7.070019
drd2	ALTKABGEMCJWJH-UHFFFAOYSA-N	2016	Ki	5.610000
drd2	ALXBTSBMBMBYHQ-UHFFFAOYSA-N	2019	Ki	7.202732
drd2	ALZFDRFMVFNHJV-UHFFFAOYSA-N	2006	Ki	6.628932
drd2	AMADNKXMEDYTCS-UHFFFAOYSA-N	2010	Ki	7.400008
drd2	AMAZFBCTWBJQKF-UHFFFAOYSA-N	2015	EC50	8.823909
drd2	AMAZFBCTWBJQKF-UHFFFAOYSA-N	2015	Ki	9.522879
drd2	AMBHQWIFPINWOO-SKPFHBQLSA-N	2021	Ki	7.003051
drd2	AMCGNHPMLVBAQK-UHFFFAOYSA-N	2019	IC50	8.224026
drd2	AMCLEKXUPLBXGM-YEMPIKNUSA-N	2014	Ki	7.276873
drd2	AMDRAFDQLSKJMW-UHFFFAOYSA-N	2010	Ki	8.795880
drd2	AMFHRDQSGJPBOQ-UHFFFAOYSA-N	2012	Ki	7.119186
drd2	AMFZVTYRKIIUHJ-OWWJJEGGSA-N	2023	Ki	6.096910
drd2	AMIGTUQPTNLQHG-UHFFFAOYSA-N	2016	Ki	5.800001
drd2	AMIGTUQPTNLQHG-UHFFFAOYSA-N	2019	Ki	5.770062
drd2	AMIGTUQPTNLQHG-UHFFFAOYSA-N	2020	Ki	5.770062
drd2	AMIUKHHHHJYBCP-UHFFFAOYSA-N	2012	Ki	6.320572
drd2	AMJCGARHMZJBKQ-UHFFFAOYSA-N	2011	Ki	7.958607
drd2	AMJCGARHMZJBKQ-UHFFFAOYSA-N	2011	Ki	8.161151
drd2	AMKQYZPSQCPQGB-UHFFFAOYSA-N	2012	Ki	7.420216
drd2	AMKQYZPSQCPQGB-UHFFFAOYSA-N	2012	Ki	7.795880
drd2	AMUCTWAVRKDCJA-UHFFFAOYSA-N	2022	Ki	6.958607
drd2	AMUFJSCMOPQLMQ-UHFFFAOYSA-N	2005	Ki	7.823909
drd2	ANCFDBAFLRCWEK-UHFFFAOYSA-N	2011	Ki	9.000000
drd2	ANCQWHLMXBDLTA-UHFFFAOYSA-N	2017	EC50	7.832683
drd2	ANDAVALYLUYQOC-UHFFFAOYSA-N	2016	Ki	6.785156
drd2	ANGUXJDGJCHGOG-UHFFFAOYSA-N	2010	Ki	6.299998
drd2	ANNKWISOEPVJLP-JKIUYZKVSA-N	2019	EC50	6.737549
