inchikey,year,standard_type,pAct
XPMUUENUQYZASR-MHZLTWQESA-N,2015,Ki,8.309804
XPMUUENUQYZASR-MHZLTWQESA-N,2015,Ki,8.000000
XPMUUENUQYZASR-MHZLTWQESA-N,2015,EC50,6.387216
XPMUUENUQYZASR-MHZLTWQESA-N,2015,EC50,5.537602
XPMUUENUQYZASR-MHZLTWQESA-N,2015,EC50,7.045757
XPMUUENUQYZASR-MHZLTWQESA-N,2015,EC50,5.721246
XPMUUENUQYZASR-MHZLTWQESA-N,2015,EC50,6.318759
XPOABVKSLRGZDM-UHFFFAOYSA-N,2012,Ki,8.080922
XPOABVKSLRGZDM-UHFFFAOYSA-N,2012,Ki,8.337242
XPOOQWFDTCQYTN-UHFFFAOYSA-N,2011,Ki,8.318759
XPOOQWFDTCQYTN-UHFFFAOYSA-N,2011,Ki,8.207608
XPRRZXPFKHAHFH-MXVIHJGJSA-N,2013,Ki,5.607127
XPRWZTNAGMLCGT-HXUWFJFHSA-N,2018,Ki,5.904831
XPSGDPNMACULHA-UHFFFAOYSA-N,2003,Ki,8.000000
XPSQPHWEGNHMSK-SECBINFHSA-N,2024,Ki,6.158497
XPUQEVDLHMPVLH-UHFFFAOYSA-N,2006,Ki,6.712198
XPWBSOPMONLBNW-UHFFFAOYSA-N,2010,Ki,8.681937
XPWBSOPMONLBNW-UHFFFAOYSA-N,2016,Ki,8.680062
XPXUMEWYIRREDK-FQEVSTJZSA-N,2002,Ki,5.518988
XQDRWCFJBHLWPR-RAXLEYEMSA-N,2010,Ki,7.460046
XQESGARESDXCGW-UHFFFAOYSA-N,2015,Ki,7.193820
XQIDBAGSIAXQHD-UHFFFAOYSA-N,2021,Ki,6.190003
XQIPQCHREHNRDI-UHFFFAOYSA-N,1994,Ki,5.958607
XQOLXGFKFIWXQP-UHFFFAOYSA-N,2021,Ki,5.340000
XQOLXGFKFIWXQP-UHFFFAOYSA-N,2021,Kd,10.826814
XQOLXGFKFIWXQP-UHFFFAOYSA-N,2021,Kd,10.826814
XQOLXGFKFIWXQP-UHFFFAOYSA-N,2021,EC50,5.470000
XQQUULUGMJTWQN-BJSHUGAESA-N,2019,Ki,6.219683
XQQUULUGMJTWQN-BJSHUGAESA-N,2020,Ki,6.219683
XQQUULUGMJTWQN-JHYNZKOVSA-N,2019,Ki,6.110138
XQQUULUGMJTWQN-JHYNZKOVSA-N,2020,Ki,6.110138
XQSQCPKTXXORGA-FQEVSTJZSA-N,2018,Ki,7.619789
XQVMSBNONFRXFN-UHFFFAOYSA-N,2010,EC50,8.599980
XQVMSBNONFRXFN-UHFFFAOYSA-N,2010,Ki,7.799971
XQWCSGWUJUEAQM-UHFFFAOYSA-N,1999,Ki,7.067526
XRCDIXVHGJBKLI-AATRIKPKSA-N,2011,Ki,7.453457
XRCOCSDAHSAQTP-UHFFFAOYSA-N,2010,EC50,9.000000
XRCOCSDAHSAQTP-UHFFFAOYSA-N,2010,Ki,8.000000
XRCQNHQVZIQOBE-HZCBDIJESA-N,2007,Ki,7.107905
XRCQNHQVZIQOBE-SZPZYZBQSA-N,2007,Ki,6.586700
XRCQNHQVZIQOBE-SZPZYZBQSA-N,2007,Ki,6.995679
XRDPJIJIWYVCKW-AVRDEDQJSA-N,2016,Ki,6.009999
XRDPJIJIWYVCKW-AVRDEDQJSA-N,2016,Ki,5.959999
XRDPJIJIWYVCKW-GCJKJVERSA-N,2016,Ki,6.370000
XRDPJIJIWYVCKW-GCJKJVERSA-N,2016,Ki,5.090000
XRDPJIJIWYVCKW-GCJKJVERSA-N,2019,Ki,7.240332
XRDPJIJIWYVCKW-PGRDOPGGSA-N,2016,Ki,6.620006
XRDPJIJIWYVCKW-PGRDOPGGSA-N,2016,Ki,7.240030
XRDPJIJIWYVCKW-XMSQKQJNSA-N,2016,Ki,6.099999
XRDPJIJIWYVCKW-XMSQKQJNSA-N,2019,Ki,5.890084
XRDPJIJIWYVCKW-YSYXNDDBSA-N,2019,Ki,5.819874
XRDPJIJIWYVCKW-YSYXNDDBSA-N,2019,Ki,5.940058
XRDPJIJIWYVCKW-YSYXNDDBSA-N,2019,Ki,6.931814
XRDVQWJPAZZLKN-UHFFFAOYSA-N,2012,Ki,5.741842
XRDZUZLOELIAOU-UHFFFAOYSA-N,2010,Ki,7.494850
XRHMVCVKZQLVNP-UHFFFAOYSA-N,2006,Ki,5.625252
XRIVHXPJBXAZDT-UHFFFAOYSA-N,2017,Ki,8.080922
XRIVHXPJBXAZDT-UHFFFAOYSA-N,2017,Ki,8.431798
XRIVHXPJBXAZDT-UHFFFAOYSA-N,2017,EC50,6.619789
XRJAGLUSGLFLQK-UHFFFAOYSA-N,2016,Ki,6.399997
XRJAGLUSGLFLQK-UHFFFAOYSA-N,2019,Ki,6.390406
XRJAGLUSGLFLQK-UHFFFAOYSA-N,2020,Ki,6.390406
XRJGWSMTLAFHBN-UHFFFAOYSA-N,2016,Ki,5.729999
XRLKXFYGGNVIJA-UHFFFAOYSA-N,2004,Ki,6.508638
XRUQWQMSCMPGRN-UHFFFAOYSA-N,2014,Ki,7.481486
XRUUSJMEKAKGQU-GOSISDBHSA-N,2016,Ki,8.238072
XRUUSJMEKAKGQU-GOSISDBHSA-N,2016,Ki,5.373660
XRUUSJMEKAKGQU-GOSISDBHSA-N,2016,EC50,7.643974
XRUUSJMEKAKGQU-GOSISDBHSA-N,2016,EC50,7.557520
XRUUSJMEKAKGQU-GOSISDBHSA-N,2017,EC50,9.522879
XRUUSJMEKAKGQU-GOSISDBHSA-N,2017,EC50,6.811072
XRUUSJMEKAKGQU-GOSISDBHSA-N,2017,EC50,6.904134
XRUUSJMEKAKGQU-GOSISDBHSA-N,2017,EC50,8.958607
XRUUSJMEKAKGQU-GOSISDBHSA-N,2018,EC50,6.812479
XRUUSJMEKAKGQU-GOSISDBHSA-N,2018,EC50,9.522879
XRXBZJLXUCSIKS-UHFFFAOYSA-N,2011,Ki,8.318759
XRXVZFVFIDKFOR-UHFFFAOYSA-N,2007,Ki,7.337242
XRYLGRGAWQSVQW-KRWDZBQOSA-N,2010,Ki,8.958607
XRYLGRGAWQSVQW-QGZVFWFLSA-N,2010,Ki,8.136677
XRYLGRGAWQSVQW-UHFFFAOYSA-N,2010,Ki,9.173925
XRYOHUILNZTLBQ-UHFFFAOYSA-N,2003,Ki,7.000000
XRZGFBAAWMVHMU-UHFFFAOYSA-N,2009,Ki,7.508638
XRZZROKCQWOAAH-UHFFFAOYSA-N,2020,IC50,6.835647
XSBNGDJHMKLOOQ-UHFFFAOYSA-N,2007,Ki,5.899998
XSDFRRJDAYISQR-UHFFFAOYSA-N,2008,Ki,3.369572
XSHRDEIBCLNUGC-MIRVZWSXSA-N,2020,Ki,6.251812
XSHRDEIBCLNUGC-MIRVZWSXSA-N,2022,Ki,6.251812
XSIRCQCMKMOVGP-UHFFFAOYSA-N,2003,Ki,6.899629
XSKRLZXLIVVXHO-UHFFFAOYSA-N,2022,Ki,8.197911
XSMJOXYQXGOXQV-FXBPSFAMSA-N,2006,Ki,5.739929
XSMSWEUOSDXUHZ-UHFFFAOYSA-N,2003,Ki,6.698970
XSNJPPIVERUUQP-OMJZWIOZSA-N,2010,Ki,6.316053
XSNMDMSHDAOPPM-UHFFFAOYSA-N,2010,Ki,6.499997
XSRFHBAHNKMQSR-UHFFFAOYSA-N,2023,Ki,6.920819
XSRFHBAHNKMQSR-UHFFFAOYSA-N,2023,Ki,7.107905
XSRZDWFALCQUFX-RIYZIHGNSA-N,1994,Ki,6.023192
XSSXHQSTUIVFIS-WWCVRFSUSA-N,2015,Ki,7.772113
XSWNCWHBCPRVSC-UHFFFAOYSA-N,2013,Ki,6.522879
XSWNCWHBCPRVSC-UHFFFAOYSA-N,2013,Ki,6.499997
XTENPQMXIHRLGV-UHFFFAOYSA-N,2014,Ki,7.568636
XTFGAHNJVINQAV-UHFFFAOYSA-N,2017,Ki,6.334419
XTFGAHNJVINQAV-UHFFFAOYSA-N,2018,Ki,6.334419
XTFNKHQCBITNPG-UHFFFAOYSA-N,2017,Ki,5.397940
XTFNKHQCBITNPG-UHFFFAOYSA-N,2017,Ki,5.568636
XTFRBHHJAHSVNA-UHFFFAOYSA-N,2017,Ki,8.292430
XTFRBHHJAHSVNA-UHFFFAOYSA-N,2017,Ki,8.259637
XTFRBHHJAHSVNA-UHFFFAOYSA-N,2017,EC50,7.055517
XTFRBHHJAHSVNA-UHFFFAOYSA-N,2017,EC50,5.520000
XTFRBHHJAHSVNA-UHFFFAOYSA-N,2017,EC50,5.537602
XTFRBHHJAHSVNA-UHFFFAOYSA-N,2017,EC50,7.059982
XTGBKPIGYITIHE-INIZCTEOSA-N,2022,Ki,6.259637
XTHNKXHWYMMNTD-NRFANRHFSA-N,2018,Ki,7.376751
XTHNKXHWYMMNTD-OAQYLSRUSA-N,2018,Ki,8.096910
XTHUIXNTYMTWQC-UHFFFAOYSA-N,2013,Ki,8.886057
XTIPDLJJVIOGHI-UHFFFAOYSA-N,2011,Ki,8.795880
XTKDAFGWCDAMPY-UHFFFAOYSA-N,1993,Ki,7.283997
XTKDAFGWCDAMPY-UHFFFAOYSA-N,2021,Ki,6.640165
XTKDAFGWCDAMPY-UHFFFAOYSA-N,2021,Ki,6.639994
XTKDAFGWCDAMPY-UHFFFAOYSA-N,2021,Ki,6.642065
XTKDAFGWCDAMPY-UHFFFAOYSA-N,2021,Ki,6.639994
XTOWQVXDCKJOHK-UHFFFAOYSA-N,2022,Ki,4.698970
XTQDBQZDKVOPAN-IYARVYRRSA-N,2020,Ki,5.958607
XTQDBQZDKVOPAN-IYARVYRRSA-N,2022,Ki,5.958607
XTRDYFXHAKBBSQ-UHFFFAOYSA-N,2022,Ki,6.859995
XTUBFYJCRZIUBT-KESTWPANSA-N,2014,Ki,6.212610
XTWUNLMHXDDOMD-SNVBAGLBSA-N,1997,Ki,8.602060
XTWUNLMHXDDOMD-SNVBAGLBSA-N,2016,Ki,8.555955
XTWUNLMHXDDOMD-SNVBAGLBSA-N,2016,Ki,5.614394
XTWUNLMHXDDOMD-SNVBAGLBSA-N,2016,EC50,7.795880
XTWUNLMHXDDOMD-SNVBAGLBSA-N,2016,EC50,9.000000
XTWUNLMHXDDOMD-SNVBAGLBSA-N,2017,EC50,8.040959
XTWUNLMHXDDOMD-SNVBAGLBSA-N,2017,EC50,6.913996
XTWUNLMHXDDOMD-SNVBAGLBSA-N,2017,EC50,6.953895
XTWUNLMHXDDOMD-SNVBAGLBSA-N,2017,EC50,7.767004
XTXKTQKZXFWQIP-LAUBAEHRSA-N,2019,Ki,5.990124
XTXKTQKZXFWQIP-LAUBAEHRSA-N,2020,Ki,5.990124
XTXKTQKZXFWQIP-UHFFFAOYSA-N,2019,Ki,6.410050
XTXKTQKZXFWQIP-UHFFFAOYSA-N,2020,Ki,6.410050
XTXKTQKZXFWQIP-UTKZUKDTSA-N,2019,Ki,6.560667
XTXKTQKZXFWQIP-UTKZUKDTSA-N,2020,Ki,6.560667
XTYMHPYTYMGIID-ZHACJKMWSA-N,2003,Ki,7.414539
XTZOWCVPOQNSNK-LAUBAEHRSA-N,2019,Kd,8.819874
XTZOWCVPOQNSNK-LAUBAEHRSA-N,2019,Ki,8.819874
XTZOWCVPOQNSNK-UWJYYQICSA-N,2019,Kd,7.510042
XTZOWCVPOQNSNK-UWJYYQICSA-N,2019,Ki,7.530031
XTZZQQZBOKCCIX-UHFFFAOYSA-N,1997,Ki,6.045757
XUAGVHSWKPRGFP-GMAHTHKFSA-N,2020,Ki,5.230623
XUAGVHSWKPRGFP-JTHBVZDNSA-N,2020,Ki,5.025949
XUAUIXCHBXOTAB-PAVFIEEWSA-N,2023,Ki,6.017729
XUBBXZOTHIPKRG-UHFFFAOYSA-N,2021,Ki,6.154902
XUBBXZOTHIPKRG-UHFFFAOYSA-N,2021,Ki,6.777284
XUBVWPDKERMCAP-UHFFFAOYSA-N,2011,Ki,6.519993
XUCLJUFEMZOBBY-UHFFFAOYSA-N,2020,Ki,6.677781
XUCLJUFEMZOBBY-UHFFFAOYSA-N,2022,Ki,6.677781
XUIZPQCWJRMJBY-UHFFFAOYSA-N,2015,Ki,6.790485
XUKSGYGUDPUQCB-KNQAVFIVSA-N,2019,Ki,6.410050
XUKSGYGUDPUQCB-KNQAVFIVSA-N,2020,Ki,6.410050
XUKSGYGUDPUQCB-SIKLNZKXSA-N,2019,Ki,7.359519
XUKSGYGUDPUQCB-SIKLNZKXSA-N,2020,Ki,7.359519
XUKSGYGUDPUQCB-UHFFFAOYSA-N,2016,Ki,6.399997
XUKSGYGUDPUQCB-UHFFFAOYSA-N,2016,Ki,7.400008
XUKSGYGUDPUQCB-UHFFFAOYSA-N,2016,Ki,6.099999
XULRRHPSHZGOJX-WGSAOQKQSA-N,1997,Ki,7.721246
XUOARYPFOGJNNV-UHFFFAOYSA-N,2013,Ki,6.283997
XUOARYPFOGJNNV-UHFFFAOYSA-N,2013,Ki,6.468521
XURAMCXXLDOPJF-UHFFFAOYSA-N,2017,IC50,8.283997
XURLIKHUHWMOTE-UHFFFAOYSA-N,2001,Ki,8.337242
XUTJSHVGYIHURB-BWKNWUBXSA-N,2016,Ki,6.199998
XUTJSHVGYIHURB-BWKNWUBXSA-N,2016,Ki,6.470005
XUTRVIHVFHKDOS-UHFFFAOYSA-N,2006,Ki,6.707744
XUYHFDXRBDOBCI-FVUUGDKNSA-N,2023,Ki,5.721246
XVAIBFITQWHLML-NZQKXSOJSA-N,2010,Ki,5.863279
XVBMPLSZRRHPOJ-UHFFFAOYSA-N,2017,Ki,5.638272
XVCOCVUIJOUBOY-UHFFFAOYSA-N,1996,IC50,5.959999
XVDINFILZLZVNV-UHFFFAOYSA-N,2004,Ki,6.562249
XVGOZDAJGBALKS-UHFFFAOYSA-N,2005,Ki,9.853872
XVHMGSVEPAPMBT-UHFFFAOYSA-N,2006,Ki,5.409381
XVJBBDPXCJMUFL-UHFFFAOYSA-N,2020,EC50,5.259637
XVJBBDPXCJMUFL-UHFFFAOYSA-N,2023,EC50,5.259637
XVKBKIBQGMWRDG-UHFFFAOYSA-N,2002,Ki,6.823909
XVKBKIBQGMWRDG-UHFFFAOYSA-N,2002,Ki,7.008774
XVKBKIBQGMWRDG-UHFFFAOYSA-N,2007,Ki,6.819989
XVKBKIBQGMWRDG-UHFFFAOYSA-N,2015,Ki,7.468521
XVKUSGKUKLVLGP-ZIIYYELXSA-N,2018,IC50,7.095826
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2001,Ki,5.494850
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2001,Ki,5.366532
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2002,Ki,5.494850
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2002,Ki,5.366532
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2002,Ki,5.494850
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2002,Ki,5.366532
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2005,Ki,5.494850
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2006,Ki,5.366532
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2006,Ki,5.494850
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2007,Ki,5.550000
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2008,Ki,5.537602
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2008,Ki,5.657577
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2014,Ki,5.494850
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2017,Ki,5.366532
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2017,Ki,5.494850
XVPRVMIFXXOEFR-UHFFFAOYSA-N,2021,Ki,5.494850
XVQTWFFAIBVICX-UHFFFAOYSA-N,2006,Ki,5.301030
XVRGSHVTZMJIAN-UHFFFAOYSA-N,2001,Ki,8.769551
XVRLZUUEOHNLID-LLVKDONJSA-N,1993,Ki,6.067019
XVSVZEAYULOQSI-UHFFFAOYSA-N,2007,Ki,5.886057
XVUATXAVUFXNQC-XCXMUSTGSA-N,2018,IC50,7.850781
XVXBOIQGBDSZFQ-UHFFFAOYSA-N,2013,Ki,6.701584
XVXFSBQMSJKQKG-UHFFFAOYSA-N,2020,Ki,8.045757
XVYIADYYFNGCJZ-CMDGGOBGSA-N,1999,Ki,6.552842
XWGNKABGVNJFEL-WOJBJXKFSA-N,2001,Ki,5.853872
XWMKZWFBKLJGKQ-NUNSKJLSSA-N,2003,Ki,7.100015
XWOWUPZMWGTZIJ-UHFFFAOYSA-N,2019,Ki,5.200000
XWPFAYFZWMVJSL-SFHVURJKSA-N,2000,Ki,5.204120
XWPFAYFZWMVJSL-SFHVURJKSA-N,2000,Ki,5.560667
XWQQVXPJZWZEFN-UHFFFAOYSA-N,2007,Ki,6.701147
XWQQVXPJZWZEFN-UHFFFAOYSA-N,2007,EC50,6.647817
XWRCSVSWZWMHPY-GLOFJIOZSA-N,2007,Ki,7.823909
XWRCSVSWZWMHPY-GLOFJIOZSA-N,2007,Ki,7.920819
XWSLVHMENQYJFV-UHFFFAOYSA-N,2006,Ki,6.337242
XWSSRMXCAFXSRM-CFFRYYMNSA-N,2021,Ki,7.596879
XWSSWUGRNPRNER-UHFFFAOYSA-N,2020,Ki,6.785156
XWTDQRZJIQBPTH-VQTJNVASSA-N,2023,Ki,6.431798
XWXGIXOQLMBDID-UHFFFAOYSA-N,2010,Ki,6.599998
XWXQDIUFNJEKBY-UHFFFAOYSA-N,1999,Ki,5.920819
XXESQSFCTJSSQN-UHFFFAOYSA-N,2023,Ki,6.756962
XXFDUBQKUBCCOE-DIBLIPFTSA-N,2014,Ki,5.913640
XXHNDRSEJAXPLM-UHFFFAOYSA-N,2016,IC50,7.920819
XXKFENINNOPLPU-MGFGWZDJSA-N,2003,Ki,6.199998
XXKGCSWBGJTTJM-UHFFFAOYSA-N,2023,Ki,5.136677
XXKGCSWBGJTTJM-UHFFFAOYSA-N,2023,Ki,4.795880
XXNSAFMKWRWIBC-XRKRLSELSA-N,1998,Ki,6.099999
XXNSAFMKWRWIBC-YTMVLYRLSA-N,1998,Ki,6.299998
XXPNWYXHQVWMTB-QHCPKHFHSA-N,2012,IC50,6.099999
XXUQXMYKXRYVTE-UHFFFAOYSA-N,2017,Ki,6.074172
XXUQXMYKXRYVTE-UHFFFAOYSA-N,2018,Ki,6.074172
XXUXRIDSKSDOGY-XYWHTSSQSA-N,2014,Ki,7.419645
XXXUSCSPGNMVOM-UHFFFAOYSA-N,1996,Ki,7.199971
XYAFTCLJGUGMBU-UHFFFAOYSA-N,2017,Ki,5.899629
XYAFTCLJGUGMBU-UHFFFAOYSA-N,2018,Ki,5.899629
XYGFUOFZJNRUOD-UHFFFAOYSA-N,1994,Ki,6.267606
XYGZFTTWYYTXOD-UHFFFAOYSA-N,2022,Ki,6.673664
XYLLCILLEMTVLF-UHFFFAOYSA-N,2020,Ki,6.289967
XYOCQKZCBWVHNF-AQYVVDRMSA-N,2014,Ki,6.857423
XYOSGJOTBXWFCN-UHFFFAOYSA-N,2012,Ki,7.022276
XYPNSIBKATVQIJ-WGSAOQKQSA-N,1997,Ki,7.943095
XYQZBAPGVRTOEI-UHFFFAOYSA-N,2018,Ki,6.598599
XYQZBAPGVRTOEI-UHFFFAOYSA-N,2018,Ki,6.400117
XYRLMCYNIVWAAM-UHFFFAOYSA-N,2007,Ki,6.099999
XYWCAOFTBSFDJW-UHFFFAOYSA-N,1995,Ki,7.000000
XZFPTXVCUYVBAT-KRWDZBQOSA-N,2020,Ki,7.750068
XZFPTXVCUYVBAT-QGZVFWFLSA-N,2020,Ki,8.849858
XZGWAEHXRURBSM-UHFFFAOYSA-N,2020,EC50,5.769551
XZGWAEHXRURBSM-UHFFFAOYSA-N,2023,EC50,5.769551
XZGWAEHXRURBSM-UHFFFAOYSA-N,2023,EC50,5.769551
XZHJITMMAUAOIV-UHFFFAOYSA-N,2007,Ki,6.214670
XZIBXVSMGZCFPR-UHFFFAOYSA-N,2017,IC50,7.573489
XZIBXVSMGZCFPR-UHFFFAOYSA-N,2019,IC50,7.573489
XZJGINKCKLOPKC-VIFPVBQESA-N,2010,IC50,7.240030
XZKJWFNUAUOHAC-AQYVVDRMSA-N,2013,Ki,5.948462
XZMLRFQMXJLGRF-UHFFFAOYSA-N,2017,Ki,5.745452
XZMLRFQMXJLGRF-UHFFFAOYSA-N,2018,Ki,5.745452
XZONNCQQDNOYMJ-UHFFFAOYSA-N,2015,Ki,7.423659
XZPOSTRUOZYGKG-KRWDZBQOSA-N,2012,IC50,6.058916
XZPOSTRUOZYGKG-KRWDZBQOSA-N,2012,Ki,6.459971
XZPOSTRUOZYGKG-KRWDZBQOSA-N,2013,Ki,6.459671
XZPQRIJZBKZROM-HNNXBMFYSA-N,1999,Ki,5.853872
XZPQRIJZBKZROM-HNNXBMFYSA-N,1999,Ki,6.193820
XZPQRIJZBKZROM-OAHLLOKOSA-N,1999,Ki,6.086186
XZPQRIJZBKZROM-OAHLLOKOSA-N,1999,Ki,6.267606
XZUUIMQQOCYISH-UHFFFAOYSA-N,2015,Ki,7.236572
XZUUIMQQOCYISH-UHFFFAOYSA-N,2015,Ki,7.292430
XZXRXUCWJOQZBL-UHFFFAOYSA-N,2009,Ki,7.899974
YALCLPZHBNPXEN-JOCHJYFZSA-N,2017,EC50,5.998007
YALCLPZHBNPXEN-JOCHJYFZSA-N,2017,Ki,6.514279
YALCLPZHBNPXEN-JOCHJYFZSA-N,2017,EC50,5.727996
YALCLPZHBNPXEN-JOCHJYFZSA-N,2017,EC50,5.399997
YALCLPZHBNPXEN-JOCHJYFZSA-N,2017,EC50,5.973018
YALDYYSVNQBATO-UHFFFAOYSA-N,2008,Ki,5.200659
YANOQHGMWHDKKI-UHFFFAOYSA-N,2010,Ki,6.399997
YAOWMUKUYWGVDH-UHFFFAOYSA-N,2006,Ki,7.075721
YAOWMUKUYWGVDH-UHFFFAOYSA-N,2006,Ki,8.102373
YAQQLLHWVKVXCR-UHFFFAOYSA-N,2016,IC50,7.366532
YAQRLZQYOQZQDV-RUCARUNLSA-N,2013,Ki,5.570001
YAQRLZQYOQZQDV-RUCARUNLSA-N,2019,EC50,6.841638
YAQRLZQYOQZQDV-RUCARUNLSA-N,2019,EC50,6.196543
YAQRLZQYOQZQDV-RUCARUNLSA-N,2019,EC50,6.840012
YAQRLZQYOQZQDV-RUCARUNLSA-N,2019,EC50,6.199998
YASIAEWQHNEVDZ-UHFFFAOYSA-N,2014,Ki,7.309804
YATPAHDOUJPRNV-UHFFFAOYSA-N,1996,Ki,6.619789
YATPAHDOUJPRNV-UHFFFAOYSA-N,1997,Ki,6.619789
YAVGJSSSBKISPN-UHFFFAOYSA-N,1993,Ki,6.818156
YAWDPUHJRVVYKE-UHFFFAOYSA-N,2003,Ki,6.838632
YAYWMEPAZGIOAH-UHFFFAOYSA-N,2006,Ki,6.809668
YBAWYTYNMZWMMJ-UHFFFAOYSA-N,2020,Ki,5.915424
YBCFDDCJLZVHPZ-FQEVSTJZSA-N,2010,Ki,8.481486
YBCFDDCJLZVHPZ-HXUWFJFHSA-N,2010,Ki,7.568636
YBCFDDCJLZVHPZ-UHFFFAOYSA-N,2010,Ki,8.148742
YBEFJOYLICFFIN-UHFFFAOYSA-N,2020,Ki,6.499997
YBEUIAYJOLGULC-CYBMUJFWSA-N,1989,Kd,9.366532
YBEUIAYJOLGULC-CYBMUJFWSA-N,1989,Kd,7.025488
YBGMRLZOHGQJTB-UZLBHIALSA-N,1998,Ki,6.686133
YBHILYKTIRIUTE-UHFFFAOYSA-N,2024,IC50,4.767004
YBHILYKTIRIUTE-UHFFFAOYSA-N,2024,IC50,4.413413
YBIAFKASHSKZAI-UAPYVXQJSA-N,2014,Ki,7.369979
YBKCQCAJYCNQFK-UHFFFAOYSA-N,2008,IC50,5.180456
YBRBKCXISVCUJG-INIZCTEOSA-N,1999,Ki,5.508638
YBRBKCXISVCUJG-INIZCTEOSA-N,1999,Ki,5.795880
YBRBKCXISVCUJG-MRXNPFEDSA-N,1999,Ki,5.698970
YBRBKCXISVCUJG-MRXNPFEDSA-N,1999,Ki,5.823909
YBUAHTMMKRAXBO-JKIUYZKVSA-N,2014,Ki,7.234928
YBUOJMCAVXYQBO-UHFFFAOYSA-N,1997,Ki,6.536107
YBUOJMCAVXYQBO-UHFFFAOYSA-N,2005,Ki,6.760000
YBWZCNHZSGYCJP-UHFFFAOYSA-N,2023,Ki,5.978811
YBWZCNHZSGYCJP-UHFFFAOYSA-N,2023,IC50,5.696804
YBWZCNHZSGYCJP-UHFFFAOYSA-N,2023,IC50,5.806875
YBXCOWRSGYAPSD-ZDUSSCGKSA-N,2010,IC50,8.379968
YCAAJJCVIFKZBL-UHFFFAOYSA-N,2010,Ki,8.638272
YCBKBUUDECGKKX-UHFFFAOYSA-N,2019,IC50,5.446117
YCDXELFFFUYKMO-UHFFFAOYSA-N,1996,Ki,6.283997
YCDXELFFFUYKMO-UHFFFAOYSA-N,1997,Ki,6.283997
YCFLEYLRCILPQC-UHFFFAOYSA-N,2003,Ki,5.380281
YCFPUDBYSCLGNZ-XUTJKUGGSA-N,2014,Ki,7.591421
YCFSCWCCZHATDT-UHFFFAOYSA-N,2012,Ki,7.387216
YCGXHEJETHPGPD-UHFFFAOYSA-N,2018,Ki,6.040000
YCNGRVYOTGGUSQ-UHFFFAOYSA-N,2019,IC50,8.054039
YCQKBDMLGQENAQ-UHFFFAOYSA-N,2017,Ki,5.124881
YCRGPOOVKKKGRZ-YLJYHZDGSA-N,2000,IC50,6.835647
YCRXAHFQGPHELU-JKSUJKDBSA-N,2020,Ki,5.958607
YCRXAHFQGPHELU-JKSUJKDBSA-N,2022,Ki,5.958607
YCVCSJNOURLGPF-XUTJKUGGSA-N,2014,Ki,7.402963
YCVHXXNYLSKBKJ-ZDUSSCGKSA-N,2010,IC50,8.489991
YCWVGXHIBUBRER-UHFFFAOYSA-N,2010,Ki,5.568636
YCWWVMILONBSIH-UHFFFAOYSA-N,2006,Ki,6.388277
YCXKREHMDGDOCM-UHFFFAOYSA-N,2010,Ki,5.641875
YCZWURFQDCDNKN-UHFFFAOYSA-N,2019,Ki,6.920819
YDAJJJBQJSTNFN-AWEZNQCLSA-N,2010,IC50,8.750068
YDCWHOYYMICCQD-UHFFFAOYSA-N,2008,Ki,5.259637
YDCWHOYYMICCQD-UHFFFAOYSA-N,2008,Ki,5.327902
YDDRYYASSGIIFK-UHFFFAOYSA-N,2023,Ki,6.086186
YDESBRPNQFQEGA-HXUWFJFHSA-N,2017,Ki,7.732828
YDIIMEYIGWYMMA-UHFFFAOYSA-N,1999,Ki,6.699992
YDLWLYDTYNHXBM-UHFFFAOYSA-N,2008,EC50,7.701147
YDLWLYDTYNHXBM-VWLOTQADSA-N,2010,Ki,6.578396
YDLWLYDTYNHXBM-VWLOTQADSA-N,2010,EC50,7.701147
YDLWLYDTYNHXBM-VWLOTQADSA-N,2012,EC50,7.480172
YDOILAGGRVCPSJ-VJMAFPLCSA-N,2023,Ki,8.187087
YDOTUXAWKBPQJW-NSLWYYNWSA-N,,IC50,8.709965
YDOTUXAWKBPQJW-NSLWYYNWSA-N,,Ki,9.187087
YDQYJYPAQZRPCT-UHFFFAOYSA-N,2010,Ki,8.823909
YDSLGYGXMJYMOS-XUTJKUGGSA-N,2013,Ki,6.405475
YDSZXMRCXLHXST-UHFFFAOYSA-N,2001,Ki,6.879426
YDXFZRXCBRFBQS-IAGOWNOFSA-N,2000,IC50,6.115771
YEBWFZBYQOGEEH-UHFFFAOYSA-N,1995,Ki,8.096910
YEBWFZBYQOGEEH-UHFFFAOYSA-N,2013,Ki,8.096910
