inchikey,year,standard_type,pAct
LALMBRZEIUEEIY-UHFFFAOYSA-N,1995,IC50,7.173925
LAMLXQZWIGWWGU-UHFFFAOYSA-N,1995,IC50,8.823909
LAMLXQZWIGWWGU-UHFFFAOYSA-N,1995,IC50,8.721246
LAPDOBVFPRPNFV-PMACEKPBSA-N,2011,IC50,10.408935
LAUJLFDPPWBXRV-RTWAWAEBSA-N,1994,IC50,6.619789
LAUJLFDPPWBXRV-SFTDATJTSA-N,1994,IC50,7.698970
LBAAIVZXZRLIKD-DOQQYFFYSA-N,1995,IC50,4.318759
LBAAIVZXZRLIKD-XQVMISGQSA-N,1995,IC50,4.008774
LBBONNCWIYRZAZ-UHFFFAOYSA-N,1994,IC50,7.031517
LCMYTAQFJIXBCQ-UHFFFAOYSA-N,1996,IC50,6.504456
LCQBPNWAJFSCIT-UHFFFAOYSA-N,2014,IC50,6.327902
LCSNDNCRMYQLCV-QFIPXVFZSA-N,1993,IC50,6.876148
LCSNDNCRMYQLCV-QFIPXVFZSA-N,1994,IC50,6.876148
LCUWMEPHTNUQOY-UHFFFAOYSA-N,1995,IC50,7.886057
LDJVNPSEBQAQHU-XSLRDRNGSA-N,2010,IC50,10.096910
LDJVNPSEBQAQHU-XSLRDRNGSA-N,2010,IC50,9.376751
LDTPAEBAUHEXMI-UHFFFAOYSA-N,2002,IC50,8.899974
LDVRAJSZIPKJHL-UHFFFAOYSA-N,2002,IC50,9.468521
LDVRAJSZIPKJHL-VTMPSYGGSA-N,2006,IC50,9.468521
LDXKTSXBTWBIRA-UHFFFAOYSA-N,2002,Kd,8.199971
LDXQLWNPGRANTO-GOSISDBHSA-N,1999,IC50,7.698970
LDXQLWNPGRANTO-GOSISDBHSA-N,1999,IC50,9.346787
LDXQLWNPGRANTO-GOSISDBHSA-N,2011,IC50,9.346787
LDXQLWNPGRANTO-SFHVURJKSA-N,1999,IC50,6.468521
LDXQLWNPGRANTO-SFHVURJKSA-N,1999,IC50,8.065502
LEKNVQXTSOHTEK-AJQTZOPKSA-N,1996,IC50,7.853872
LEMUQYVGNWVOOC-RBUKOAKNSA-N,1996,IC50,7.180456
LENPPWYNSXXLIB-UHFFFAOYSA-N,2006,Ki,8.853872
LEPMWVSFBIGRRP-UHFFFAOYSA-N,2003,Ki,7.100015
LEPMWVSFBIGRRP-UHFFFAOYSA-N,2002,IC50,7.000000
LEZWWPYKPKIXLL-UHFFFAOYSA-N,,IC50,4.925549
LEZWWPYKPKIXLL-UHFFFAOYSA-N,,Ki,5.188693
LFFPDSZQTVWQEP-ICSRJNTNSA-N,1996,IC50,7.366532
LFFPDSZQTVWQEP-ICSRJNTNSA-N,1998,IC50,7.400008
LFGRTEFPFZAVNT-TXILKVRRSA-N,2001,Ki,7.886057
LFHWHZNDQKZPOH-CZQLGGELSA-N,2001,IC50,9.000000
LFPXAUUEPXMIAW-CONSDPRKSA-N,1998,Ki,7.443697
LGRZXLNZPQHKJH-UHFFFAOYSA-N,2000,IC50,8.853872
LHCAJNSBYDLUII-ICSRJNTNSA-N,1996,Ki,10.199971
LHLNCLYRSZVJQH-HBUDHLSFSA-N,2007,IC50,9.795880
LHPGUSGDWUVDIS-XSLRDRNGSA-N,2010,IC50,10.154902
LHPGUSGDWUVDIS-XSLRDRNGSA-N,2010,IC50,10.221849
LHPGUSGDWUVDIS-XSLRDRNGSA-N,2010,IC50,8.958607
LHPGUSGDWUVDIS-XSLRDRNGSA-N,2010,IC50,8.585027
LHVRBAGCDPIRRT-RRPNLBNLSA-N,2012,IC50,9.744727
LIDGXLMPYMRQQO-QHCPKHFHSA-N,2012,Ki,8.886057
LIDGXLMPYMRQQO-QHCPKHFHSA-N,2012,Ki,9.154902
LIDGXLMPYMRQQO-QHCPKHFHSA-N,2012,Kd,7.770062
LIDNJZKMWRAZAQ-RBUKOAKNSA-N,1996,IC50,8.000000
LILPVLVPPHPZEE-QHCPKHFHSA-N,1998,Ki,6.769551
LISBQSVNZGTROM-UHFFFAOYSA-N,2002,Kd,7.899974
LISRBXCIODAVII-XORNHQRDSA-N,2008,Ki,9.397940
LIXRIEAGLPGVJF-NRWPOFLRSA-N,2013,IC50,10.124939
LJBCIXPCSZGZAS-UHFFFAOYSA-N,1995,IC50,6.958607
LJKDZSJYYRZNMT-ICQJPXRGSA-N,1994,IC50,9.036212
LJKDZSJYYRZNMT-VABNTSDVSA-N,1998,IC50,9.040005
LJKYQYVSIFOVJJ-QCWLJUHMSA-N,1994,IC50,8.619789
LJZXJLKOOIOLLK-VWLOTQADSA-N,1995,IC50,9.221849
LKIRBVMNNGVMKU-CONSDPRKSA-N,1998,Ki,9.301030
LKTJRLOXOYSXCH-SESVDKBCSA-N,1998,IC50,5.000000
LKUBJXGOOGUQGP-MDYYLFQXSA-N,2002,IC50,9.200659
LKUBJXGOOGUQGP-MDYYLFQXSA-N,2002,IC50,9.200659
LLCSACQWSCTAJV-UHFFFAOYSA-N,2000,IC50,8.823909
LLCWXRKWCSFREW-LUKFIAJXSA-N,1998,IC50,6.679854
LLDXCQQWICNMIB-UHFFFAOYSA-N,2002,Ki,5.770001
LLLBSBOCJOVWQT-RTWAWAEBSA-N,2012,IC50,8.585027
LLLBSBOCJOVWQT-SFTDATJTSA-N,2012,IC50,8.494850
LLSCCRZEAHDGPJ-BFUOFWGJSA-N,2006,Ki,9.301030
LLUKLOGVWWPZKG-UHFFFAOYSA-N,1995,IC50,9.494850
LMBAHIQQWBYSQP-UHFFFAOYSA-N,1998,IC50,7.055517
LMJTUYSCJIQXFP-KTPANICASA-N,2002,Ki,9.045757
LMKMRFFYQLXLLE-UHFFFAOYSA-N,2002,Kd,8.799971
LMKXUGXJFNHYIM-VLKHTXRVSA-N,1993,Kd,4.900000
LNHCUADMJKYAEC-SVBPBHIXSA-N,1998,Ki,7.565431
LNPDKRVLLDZCOU-UHFFFAOYSA-N,1998,IC50,8.744727
LNSYPULCLCVDRK-HMILPKGGSA-N,1995,IC50,7.700057
LNWVULAAXPQART-UHFFFAOYSA-N,1995,IC50,6.853872
LNXGWXIKJNGNOY-POLDFPFKSA-N,1998,IC50,6.900009
LODDXUXHYQZBEM-LMIIYESCSA-N,2006,IC50,9.795880
LOFLTQOJPAOUCM-UHFFFAOYSA-N,2011,IC50,7.283997
LOQZSBGQNIRLDR-RDKKHIPBSA-N,1998,IC50,7.899974
LOVQLZWXVWBLPD-XTEPFMGCSA-N,1996,IC50,8.522879
LPEAGSAYLJMKRG-RBBKRZOGSA-N,2011,Ki,10.100015
LPHUHRBYJJRLLM-UHFFFAOYSA-N,1996,IC50,8.892790
LPQUXJUIJVQRQR-UHFFFAOYSA-N,1995,IC50,8.920819
LQPLOBIHGCTPJW-HBUDHLSFSA-N,2007,IC50,9.236572
LQRDBJSVJUNPHC-RTOPAQNCSA-N,2006,Ki,8.481486
LQRMREXDSWNGEJ-WIOPSUGQSA-N,2013,IC50,7.096910
LRCLUELMHULASC-CLJLJLNGSA-N,2013,Ki,8.585027
LRCLUELMHULASC-CLJLJLNGSA-N,2013,IC50,8.443697
LRECQAAWBMLZRF-CONSDPRKSA-N,1998,Ki,9.522879
LRJYGHMKTIYPPQ-OMKJIRLASA-N,2010,IC50,9.744727
LRJYGHMKTIYPPQ-OMKJIRLASA-N,2010,IC50,8.721246
LRRZHSQFXGWYEI-WUFINQPMSA-N,1998,IC50,7.819874
LRSIEKVEWAVZDJ-CDSZWMAJSA-N,1998,IC50,6.499997
LSAWEFOQDMPCLG-SFHVURJKSA-N,1998,IC50,5.630000
LSAWEFOQDMPCLG-UHFFFAOYSA-N,1994,IC50,5.632085
LSFLBAZVXFXWKZ-UHFFFAOYSA-N,2001,IC50,9.677781
LSFLBAZVXFXWKZ-UHFFFAOYSA-N,2001,IC50,9.795880
LSOARWGXYKVEEQ-ZFUCPZCZSA-N,2008,Ki,9.301030
LSOARWGXYKVEEQ-ZNRXUEPQSA-N,2008,Ki,9.698970
LSRPAIIWDVLKSE-RVCSHAMNSA-N,2002,IC50,10.000000
LTADAMQMJJDFJM-UHFFFAOYSA-N,2017,IC50,8.787812
LTADAMQMJJDFJM-UHFFFAOYSA-N,2018,IC50,8.787812
LTSSKWVSNPFEDQ-QHCPKHFHSA-N,1994,IC50,6.221849
LUDXHXZJUQBRBS-GOTSBHOMSA-N,2011,IC50,10.244125
LULMWWPQEGUMMS-UHFFFAOYSA-N,1996,IC50,7.327902
LURXNRSWKKLLDE-SVBPBHIXSA-N,1991,IC50,7.251812
LURXNRSWKKLLDE-SVBPBHIXSA-N,1992,IC50,7.477556
LVEVJTCPEKIPCM-NDEPHWFRSA-N,1998,IC50,5.958607
LVFJZDFXJABCGT-ZEQGLLOKSA-N,2000,EC50,7.869666
LVFJZDFXJABCGT-ZEQGLLOKSA-N,2000,EC50,7.853872
LVKWUNFNJODDPV-XZOQPEGZSA-N,2013,IC50,10.522879
LVURVEVFRJTVBU-OALUTQOASA-N,2011,IC50,9.508638
LWDCLJRUPQLVOT-UHFFFAOYSA-N,2002,Ki,6.829738
LWENKLDZCHEYBQ-UHFFFAOYSA-N,2012,Ki,8.853872
LWENKLDZCHEYBQ-UHFFFAOYSA-N,2012,Ki,9.397940
LWIVKHBGLMJTDY-UHFFFAOYSA-N,1993,IC50,6.301030
LWOMHJBSXPGKKS-REAJPLCASA-N,2008,Ki,9.214670
LWOMHJBSXPGKKS-REAJPLCASA-N,2015,Ki,9.221849
LWYMXWUYNBSRSM-UHFFFAOYSA-N,1995,IC50,8.602060
LXJUOJZFZQVWGH-UHFFFAOYSA-N,2000,IC50,6.602060
LXMAOJWNEOEBSU-IBGZPJMESA-N,2018,IC50,8.128427
LXMAOJWNEOEBSU-LJQANCHMSA-N,2018,IC50,8.879426
LXMAOJWNEOEBSU-UHFFFAOYSA-N,2018,IC50,8.647817
LXOXPXPXXNMFSY-UHFFFAOYSA-N,2001,IC50,9.886057
LXSYDFHVDJQICK-LJAQVGFWSA-N,1998,IC50,6.643974
LYFVQKKPLRCWGQ-UHFFFAOYSA-N,2002,Ki,5.690000
LYGDCLHLVLCYKZ-CLJLJLNGSA-N,1998,IC50,6.000000
LYMSQSXUWSVHEJ-AQSQZJRWSA-N,2015,Ki,8.920819
LYOBOZHSPINFAT-XKMRCYARSA-N,2002,Ki,9.000000
LZETVSMMDKRIBU-UVIULGBXSA-N,2002,Ki,8.619789
LZHOBSTWTIKCGR-NDEPHWFRSA-N,1993,IC50,7.244125
LZKSSKWSKNLYAF-XZOQPEGZSA-N,2012,IC50,10.366532
LZWZHVNWDDYRHY-KODCPBCOSA-N,2009,IC50,9.279841
LZWZHVNWDDYRHY-KODCPBCOSA-N,2009,IC50,7.136677
LZXBYKPOUJYPFP-MGBGTMOVSA-N,1998,IC50,7.700057
MATVJRKEQYJUEB-UHFFFAOYSA-N,1995,IC50,9.045757
MAVDAPGOKWWCQV-UHFFFAOYSA-N,2001,IC50,8.455932
MAWOCXJZISUBGV-UHFFFAOYSA-N,1995,IC50,7.721246
MBLYTRTVVBPGLQ-WENCNXQZSA-N,1995,IC50,5.800001
MBVUREUDPHNAAP-PJFNBIFCSA-N,2010,IC50,8.638272
MBVUREUDPHNAAP-PJFNBIFCSA-N,2010,IC50,9.677781
MBVUREUDPHNAAP-WVUHNOGNSA-N,2010,IC50,8.769551
MBVUREUDPHNAAP-WVUHNOGNSA-N,2010,IC50,9.795880
MCBFENXHBLXDFW-UHFFFAOYSA-N,1995,IC50,7.096910
MCHFVMZJGMVKRA-NSOVKSMOSA-N,1993,IC50,6.537602
MCHFVMZJGMVKRA-NSOVKSMOSA-N,1998,IC50,6.540005
MCHFVMZJGMVKRA-UHFFFAOYSA-N,1995,IC50,6.609065
MCUGZTRVJVPHRW-CRDWDMSXSA-N,2015,Ki,8.721246
MCUGZTRVJVPHRW-CRDWDMSXSA-N,2015,Ki,8.172631
MCZABOOQUVJJJL-VJBMBRPKSA-N,2006,IC50,8.086186
MCZOVZXJFVJYKL-OJZPPULMSA-N,2002,Ki,7.309804
MDFSJQWVOCQTLX-UHFFFAOYSA-N,1994,IC50,7.946922
MDHXNDICWFLLQE-BZSNNMDCSA-N,2014,Ki,8.657577
MDHXNDICWFLLQE-BZSNNMDCSA-N,2014,Ki,8.657577
MDLHJQVPQINMDT-PDHQKIGBSA-N,2015,Ki,6.129011
MDUAYQWGTRXARJ-QHCPKHFHSA-N,1994,IC50,5.667562
MEAHGWNSKVULCO-XPPBJISJSA-O,1994,IC50,8.886057
MENACXWZSRFIHK-GOSISDBHSA-N,1998,IC50,8.657577
MERHBTZUAONODB-MHZLTWQESA-N,1998,IC50,9.000000
MERHBTZUAONODB-MHZLTWQESA-N,1998,IC50,9.000000
METKAKBIYIJIEG-UHFFFAOYSA-N,1996,IC50,8.275724
MEXMPBWDLRCQRU-LEWJYISDSA-N,2012,IC50,9.958607
MFELBXLWBSDUFY-UHFFFAOYSA-N,2001,IC50,6.022276
MFUVQFBLROCQDR-QRRGNZNSSA-N,2002,IC50,7.229148
MFUVQFBLROCQDR-YALZGCRRSA-N,2002,IC50,8.376751
MGGHRIXQZRIDQH-RTOHIFTRSA-N,2006,Ki,8.199971
MGGHRIXQZRIDQH-RTOHIFTRSA-N,2006,Kd,8.899974
MGGLLSWGBUFIRZ-UHFFFAOYSA-N,2000,IC50,7.823909
MGGPIJOHTZSPND-UGNHXKFCSA-N,2002,IC50,7.522879
MHCBCPKFIVQLDP-UHFFFAOYSA-N,2006,Ki,8.958607
MHEWDXHLJDJQCZ-LJAQVGFWSA-N,1998,IC50,9.000000
MHGTZHZAQAFNNE-DUQWPARQSA-N,1994,EC50,8.301030
MHQFKUKAMZLTID-UHFFFAOYSA-N,2001,IC50,9.356547
MIDMGQDYUATQRC-MIJUQJRQSA-N,2002,IC50,9.958607
MIEXKAHSIFKIOA-UHFFFAOYSA-N,2003,Ki,8.700057
MINXROHIKJGKPW-IBGZPJMESA-N,2009,Ki,7.739929
MINXROHIKJGKPW-LJQANCHMSA-N,2009,Ki,9.369979
MINXROHIKJGKPW-UHFFFAOYSA-N,2009,Ki,8.890084
MIPMPJNHZAYWQS-PUYQSQJYSA-N,2006,IC50,9.356547
MITDQFYCYRHNBC-DEOSSOPVSA-N,1995,IC50,9.045757
MITDQFYCYRHNBC-DEOSSOPVSA-N,1995,IC50,9.000000
MITDQFYCYRHNBC-DEOSSOPVSA-N,1995,IC50,8.096910
MIUIONPWXDNWET-RMXHKDRNSA-N,2010,IC50,10.886057
MIUIONPWXDNWET-RMXHKDRNSA-N,2010,IC50,9.275724
MIXWJGSHUABFQY-INIZCTEOSA-N,2014,IC50,7.782516
MJOXRJQZLVVZCL-DZGOFYRVSA-N,2013,Ki,10.045757
MJYZBJNRPZZIEB-SHBGNZKVSA-N,1995,IC50,5.244125
MLFSLAIOJHSNOR-CCDWMCETSA-N,2006,IC50,6.522879
MLFSLAIOJHSNOR-DSITVLBTSA-N,2006,IC50,7.397940
MMEILICZTYWRDK-UHFFFAOYSA-N,2001,IC50,8.080922
MNBKIVMHPMYHKA-YDGJAZGUSA-N,1994,Ki,4.142668
MNHHQPNNELRPSH-UHFFFAOYSA-N,1998,IC50,8.275724
MNSQPPPTEDKYHO-UHFFFAOYSA-N,2008,IC50,6.408935
MNUMOFSSNQUTGL-DEOSSOPVSA-N,2002,Ki,6.667562
MNVPIZWBKNFFDH-UHFFFAOYSA-N,1998,IC50,8.244125
MODAQCKIIMLKED-NRFANRHFSA-N,2014,IC50,8.045757
MOFIHHRIGQKWJP-DQEYMECFSA-N,1994,IC50,5.031517
MOFIHHRIGQKWJP-DQEYMECFSA-N,1996,IC50,5.376751
MOSUQXLFKFQKGI-UHFFFAOYSA-N,2006,Ki,6.530178
MPAHEXNEQNYRLC-DJOCHQMASA-N,2002,IC50,9.958607
MPBXDRLQKKQOEK-UHFFFAOYSA-N,1998,IC50,7.096910
MPJPTFGPWWVQDW-NIEAOCCZSA-N,1998,Ki,6.958607
MPQNAZQWGVSYGU-FQEVSTJZSA-N,1998,IC50,6.987163
MPQNAZQWGVSYGU-FQEVSTJZSA-N,1994,IC50,6.987163
MPSBRZBCWQGWFI-UHFFFAOYSA-N,2013,IC50,7.958607
MQBYITUBYNOORJ-NKWVPACGSA-N,2002,IC50,7.795880
MQCWKTYZKLSDJX-KGHBKMJJSA-N,2002,Ki,8.920819
MQERJZPDBKDRIH-UHFFFAOYSA-N,2013,IC50,6.119186
MQKHVKMWIBXXJD-UHFFFAOYSA-N,2000,IC50,7.853872
MQXUGPXFUUIGLD-WUFINQPMSA-N,1996,IC50,7.283997
MRBKXGQRRJWHRZ-UHFFFAOYSA-N,2008,IC50,5.560825
MREQKXYHVPWIQW-NLPFKWBYSA-N,2002,IC50,7.657577
MSECWNMVFATCEZ-MHZLTWQESA-N,1993,IC50,6.224026
MSGGUBXMXWEJRT-UHFFFAOYSA-N,2010,Ki,8.764472
MSHMIWQGNLOUQO-UHFFFAOYSA-N,1996,IC50,6.950782
MSMBJZMONMUMMG-MLYMZAKTSA-N,2000,Ki,7.886057
MSVRFNSSYWFYIU-XFQWPLCWSA-N,2015,Ki,7.455932
MTDWQQRSPHFFLR-UHFFFAOYSA-N,1998,IC50,6.585027
MTESWQRTXYKYRE-UHFFFAOYSA-N,2001,IC50,7.508638
MTGCTWAUNJMIJB-JFXHSDHMSA-N,2001,Ki,7.744727
MTGQTFWECVYJBZ-UHFFFAOYSA-N,1996,IC50,6.826814
MTTXEONPPSHVNT-CDYHHZRJSA-N,2015,Ki,9.327902
MUDKXWPCSGTKHJ-QHCPKHFHSA-N,1995,IC50,9.154902
MUQJKGMXKAWCJF-HKBQPEDESA-N,2002,Ki,7.602060
MUQJKGMXKAWCJF-UHFFFAOYSA-N,2002,Ki,8.744727
MUQJKGMXKAWCJF-WJOKGBTCSA-N,2002,Ki,9.045757
MUTNKBJTTJGMMF-QBQHLJAFSA-N,1995,IC50,6.819989
MUTUVLXBJKMVKT-RPBOFIJWSA-N,2010,Ki,8.853872
MUZDMKDXKSNMIN-UHFFFAOYSA-N,2006,Ki,7.292430
MUZRICFSRACWJI-UHFFFAOYSA-N,1998,IC50,6.565431
MVFZYTRKQQVGAV-UHFFFAOYSA-N,1998,IC50,8.161151
MVKSYUFMIAFXLU-UHFFFAOYSA-N,2013,IC50,7.468521
MVLDBDSDAOAUMM-UHFFFAOYSA-N,1994,IC50,7.096910
MVWDYFOJQAABRA-LOSJGSFVSA-N,2013,IC50,10.537602
MVXMOYOFQUJRHY-HYNLRSATSA-N,2006,IC50,9.301030
MWDXBYJLZWXDHC-HVNZXBJASA-N,2014,Ki,6.699992
MWDXBYJLZWXDHC-NEEKEDPPSA-N,2014,Ki,6.900009
MWKJCJFYJWIFLL-JOCHJYFZSA-N,2000,Ki,9.045757
MWKJCJFYJWIFLL-JOCHJYFZSA-N,1994,IC50,9.275724
MWKJCJFYJWIFLL-JOCHJYFZSA-N,1998,IC50,9.280006
MWKJCJFYJWIFLL-UHFFFAOYSA-N,1995,IC50,9.070581
MWKJCJFYJWIFLL-UHFFFAOYSA-N,1994,IC50,9.070581
MWKJCJFYJWIFLL-UHFFFAOYSA-N,2004,IC50,9.275724
MWKJCJFYJWIFLL-UHFFFAOYSA-N,2004,IC50,9.275724
MWWOEKASVSVWFT-IZZNHLLZSA-N,1996,IC50,7.267606
MWWXEEPLVDZLJW-UHFFFAOYSA-N,2000,IC50,8.522879
MXKYFPVNDOVSAQ-CONSDPRKSA-N,1998,Ki,8.958607
MXKZKTBJVYCBDH-UHFFFAOYSA-N,2006,IC50,8.552842
MXMABCVCSRDSMR-BPGUCPLFSA-N,2010,Ki,7.199971
MXMABCVCSRDSMR-BPGUCPLFSA-N,2010,Ki,8.199971
MXOFDARLDVKZQB-QHCPKHFHSA-N,1995,IC50,8.455932
MXOFDARLDVKZQB-QHCPKHFHSA-N,1995,IC50,8.698970
MXOFDARLDVKZQB-QHCPKHFHSA-N,1995,IC50,8.397940
MYMSTILLVFBSHU-UHFFFAOYSA-N,2013,IC50,7.920819
MYNXKDZGXSJMTD-ICSRJNTNSA-N,1995,IC50,7.070581
MYRGTFCDJGLONZ-UHFFFAOYSA-N,1998,IC50,7.000000
MZGOTFSCFZHBNK-PMERELPUSA-N,1993,IC50,7.259637
MZLDFRZRXWQSEX-CWOGUSIISA-N,1996,IC50,7.070581
MZXMDLGAXKNSBN-UHFFFAOYSA-N,2013,IC50,8.721246
NAEMOVQWYAJZGQ-XUZZJYLKSA-N,2013,IC50,7.075721
NAPRVHFRCLJTHE-JWZGVHCRSA-N,1993,Kd,7.299989
NARUIMYMUWQLQE-CAYVGHNUSA-N,1998,IC50,10.000000
NAUMGBBZLWYADU-LETMKSKHSA-N,2002,Ki,8.698970
NBJOVNZRQQUMDG-GANGTWLCSA-N,2002,Ki,9.045757
NBMRLKJWYTZCGO-QQTNTEGQSA-N,2007,IC50,9.522879
NBVJDXUVAJKVDC-FCHUYYIVSA-N,2010,Ki,9.040959
NCDMNHIASQLMMD-RPBOFIJWSA-N,2012,IC50,8.568636
NCFCVGUQIMTNNB-WGZBAJHCSA-N,1994,EC50,7.958607
NCIJYXAVSLQJTO-MDYYLFQXSA-N,2002,IC50,9.113509
NCIJYXAVSLQJTO-MDYYLFQXSA-N,2002,IC50,9.455932
NCIJYXAVSLQJTO-MDYYLFQXSA-N,2002,IC50,8.823909
NCJWLSWXMPGOIS-UHFFFAOYSA-N,1998,IC50,6.337242
NDBYQHLDFKACBF-SISPBFPDSA-N,2002,Ki,6.774691
NDMOYPJHBNNRIM-ZFMNYDKASA-N,1994,Ki,8.619789
NDMOYPJHBNNRIM-ZFMNYDKASA-N,1998,IC50,8.619970
NDMOYPJHBNNRIM-ZFMNYDKASA-N,2007,IC50,8.468521
NEMILYAYVCLLDG-UHFFFAOYSA-N,1995,IC50,6.379864
NEPOEDGBXWMAGJ-UHFFFAOYSA-N,2002,Kd,8.700057
NETAHTLVEZSOCN-LEWJYISDSA-N,1996,IC50,7.698970
NFBNIRNKYJTDIE-UHFFFAOYSA-N,2001,IC50,6.076238
NFMRLIYGGXGINK-CONSDPRKSA-N,1998,Ki,8.769551
NFQHQAUXILELGX-DQEYMECFSA-N,2011,IC50,10.000000
NFUWMFTULXHEKZ-UHFFFAOYSA-N,2010,Ki,8.950782
NFVAMSHCYQJREM-PRESXLHZSA-N,2002,Ki,8.698970
NGTSXDWOKUNRLY-OLBHHIGCSA-N,2015,Ki,8.602060
NGUROMNMBRTEKF-UHFFFAOYSA-N,1995,IC50,9.602060
NGVPDDZWSVJTDD-YKVDFPICSA-N,2002,IC50,10.000000
NGZLCBABNHHZFF-UHFFFAOYSA-N,1997,IC50,6.000000
NHCPLSKEMYTBPE-CWTRNNRKSA-N,2006,Ki,8.443697
NHUPTTPACBOYNX-WQUIFZNHSA-N,2010,IC50,8.698970
NHUPTTPACBOYNX-WQUIFZNHSA-N,2010,IC50,7.000000
NHXYSAFTNPANFK-HDMCBQFHSA-N,1996,IC50,7.008774
NHXYSAFTNPANFK-HDMCBQFHSA-N,1996,IC50,7.010995
NHXYSAFTNPANFK-HDMCBQFHSA-N,2015,Ki,6.299998
NIBRNFOXTAXDJA-NUCBDOEESA-N,2002,IC50,9.537602
NISRECNTXSSHMS-UIOOFZCWSA-N,1998,IC50,5.000000
NJCMYNXFMAOJRW-HXOQZHHGSA-N,2002,IC50,6.737549
NJFJLIABUZMOAH-UHFFFAOYSA-N,2000,IC50,8.154902
NJKXHTQTTWERON-UHFFFAOYSA-N,2001,IC50,9.795880
NJOQPAMAVXHDLC-UHFFFAOYSA-N,1996,IC50,6.917215
NJRDJJXQKVSGAM-QTQRRKOQSA-N,2014,Ki,7.799971
NJWUPRCNXYNBNF-QGYSTOEISA-N,2010,IC50,9.408935
NJWUPRCNXYNBNF-QGYSTOEISA-N,2010,IC50,7.638272
NJZXZKUKBCWTCN-UHFFFAOYSA-N,2013,IC50,8.214670
NKANXQFJJICGDU-QPLCGJKRSA-N,,IC50,4.805319
NKANXQFJJICGDU-QPLCGJKRSA-N,,Ki,5.068542
NKOIXVRNECOYPP-RRPNLBNLSA-N,1996,IC50,5.481486
NKOVHEUFZWUOGZ-UHFFFAOYSA-N,1998,IC50,9.221849
NKULLHQHASCPKR-CDYHHZRJSA-N,2015,Ki,11.397940
NLFWNEAIQORVAC-DHFLCVKNSA-N,2002,IC50,8.552842
NLHMBBKPLFEDFA-UHFFFAOYSA-N,1998,IC50,9.045757
NLHMBBKPLFEDFA-UHFFFAOYSA-N,2013,IC50,9.154902
NMGGACXWAFDXAC-UHFFFAOYSA-N,2002,Kd,8.799971
NMNAPOVNXDLYJZ-RTWAWAEBSA-N,2007,IC50,7.958607
NMRIUXKIJDWEAY-ZCYQVOJMSA-N,1996,Ki,9.400008
NMSPALGCNSEFGV-VUVCYMEASA-N,2008,IC50,9.200659
NMVYIQDSADIRCD-RWFBHVPDSA-N,2000,IC50,7.552842
NNBAOMPIMXODPQ-SQNIBIBYSA-N,2006,IC50,8.142668
NNCLFEXCOZZGBL-URXFXBBRSA-N,1995,Ki,10.299989
NNGQEROFSCIFQE-UHFFFAOYSA-N,2001,IC50,8.251812
NNQQINUYFDRYPI-KAYWLYCHSA-N,1995,IC50,6.522879
NNQQINUYFDRYPI-KAYWLYCHSA-N,1993,IC50,6.244125
NNQQINUYFDRYPI-KAYWLYCHSA-N,1998,IC50,6.240000
NNQQINUYFDRYPI-RRPNLBNLSA-N,1995,IC50,6.903090
NNQQINUYFDRYPI-RRPNLBNLSA-N,1993,IC50,6.568636
NNQQINUYFDRYPI-SVBPBHIXSA-N,1995,IC50,9.698970
NNQQINUYFDRYPI-SVBPBHIXSA-N,1993,IC50,8.886057
NNQQINUYFDRYPI-SVBPBHIXSA-N,1995,IC50,8.698970
NNQQINUYFDRYPI-SVBPBHIXSA-N,1995,IC50,6.481486
NNQQINUYFDRYPI-SVBPBHIXSA-N,1998,IC50,6.710010
NNQQINUYFDRYPI-SVBPBHIXSA-N,1998,IC50,8.890084
NNQQINUYFDRYPI-SVBPBHIXSA-N,2004,IC50,8.886057
NNQQINUYFDRYPI-SVBPBHIXSA-N,2013,IC50,9.698970
NNQQINUYFDRYPI-SXOMAYOGSA-N,1995,IC50,9.698970
NNQQINUYFDRYPI-SXOMAYOGSA-N,1993,IC50,9.154902
NNQQINUYFDRYPI-SXOMAYOGSA-N,1998,IC50,9.150028
NNQQINUYFDRYPI-UHFFFAOYSA-N,1995,IC50,8.795880
NNQQINUYFDRYPI-UHFFFAOYSA-N,1995,IC50,8.568636
NOEXOHLZBNPZCS-DEOSSOPVSA-N,1994,IC50,6.119186
NOGCECXKCJDXDN-ACHIHNKUSA-N,2002,Ki,7.677781
NOGCECXKCJDXDN-ZWXJPIIXSA-N,2002,Ki,7.958607
NOIBJKOGTIRXOG-CDKLIATISA-N,2011,IC50,8.700057
NOIBJKOGTIRXOG-CDKLIATISA-N,2011,Ki,9.022276
NOQQPVOPNXNAQZ-UHFFFAOYSA-N,1995,IC50,5.958607
NOQQPVOPNXNAQZ-UHFFFAOYSA-N,1998,IC50,5.953505
NOQQPVOPNXNAQZ-UHFFFAOYSA-N,1998,IC50,5.959999
NPDDZRLANBKRMU-UXHICEINSA-N,2007,IC50,6.847712
NPFFIZUPJRNPPA-AABGKKOBSA-N,2006,IC50,8.301030
NPICWBOHBXJCOB-BVRKHOPBSA-N,1998,IC50,5.568636
NPNMRLNCRCLSLB-CAYVGHNUSA-N,2007,IC50,10.000000
NQMMZCMDBZCRBB-LJAQVGFWSA-N,1993,IC50,6.573489
NQQVDBGEUDENFZ-XYJCDUHRSA-N,2006,Ki,10.698970
NRAXLCFQSOWEAL-UHFFFAOYSA-N,1996,IC50,6.899629
